text,likes,followers
Idk what I want for lunch … I left mines on my kitchen counter 🙄,0,1174
"I get to go work for all of two and a half hours.
Why? Because lunch rush, and because the management at my job hates me.
Why? FuckifIknow.",0,84
"Are you ready for a challenge? Create your lunch with onion, lobster, hollandaise sauce, and trofie 😄",0,8
"this is a lunch's menu, Deep fired Mushroom🍄, severed with Dumpling🥟  , then vegetable for today will recommend with  Leafy Green🥬",0,31
Broooo I just want to go to lunch,0,3756
"""When a man is small, he loves and hates food with a ferocity which soon dims. At six years old his very bowels will heave when such a dish as creamed carrots or cold tapioca appear before him."" - M. F. K. Fisher #DailyQuote",0,99
"Kia ora. This right here is carol. Don't you want to find delicious cuisine with me around the world? Do you know where I am? I am in Spain🇪🇸. The weather now is ☁️☁️⛅️☁️☁️🌧. 

 I love🍝☕️🍭🍧",0,26
"Best way to definitely cheat on your diet?

Go food shopping on an empty stomach.",4,3385
Dropped my Dr. Pepper on my desk when I got back from lunch... I ain't never heard God tell me I didn't need something so loudly before 😅😅,0,21
"It’s definitely not the correct recipe but I’m in love with whiskey sours:

Whiskey
Lemon squash
Lemonade
Ice
Lemon wedge",1,665
somebody tell tete he should pay for my lunch today 🫶🏾🫶🏾🫶🏾,0,1107
"My mom hates my ultimate comfort food which means I don’t get to have it often, flip side, more chicken adobo for me",0,155
Eating oysters for lunch!!! I wanted some so bad juicy crab pissed me off lastnight..,0,623
Noise cancellation on the AirPods is sooo crucial for when I’m eating my lunch lmao,0,385
My man bought me a surprise lunch today 🫶🏾it’s the simple things for me,0,655
"Heading down to Austin in a few weeks for the @triplewhale Whalies event. 

Who else will be down there and wants to connect?

Coffee / cocktail / breakfast taco budget secured 🔒",18,319
"lunch,... [agnan StrategyGrand weighted gardening, Brenna.
؟?
نمشے

🔹H80🔹
🔹H80🔹
🔹H80🔹",0,18
Finally got my ramen and some pork buns. Def found a new food spot.,0,1320
55 minutes til lunch I can do this it’s Friday 😔 y el cuerpo lo sabe,0,374
"Nice breakfast, workout during lunch time and dinner around 6:30/7 beeen working for me",0,1137
"imagine if we all ate more animal fat foods like bone in, skin in chicken instead of just chicken breast. fatty cuts of steak instead of it stripped off. rich meat stocks with bone marrow. 

if everyone changed their diets to this, we’d see everyone become way more alive &amp; joyful",0,458
asked my coworker if i can have lunch with her and she straight up said no 😭😭😭 LMFAO,6,615
My sister got me Chick-fil-A but she brought it like two periods before lunch so it’s cold and now I’m sad,0,121
lunch today was grapes also i miss ada a lot i’m feeling weird again 😑,0,18
"It's a Paella, Madri, candlelight and favourite tunes kind of evening..",7,993
"We're running a BOGO weekend for the first weekend of the year. Tap in via the link in our bio. See you soon :)

#quesadillamia #quesadillas #bestquesadillaever 🧀#itsmorethanjustcheese #onlyinla #chefwinston #soulfood #recievewhatyouseek",0,0
"These freaking Engineers and Estimators 😮‍💨…No I don’t want to get lunch. I’m fed, I’m full, and I’m not thirsty. 🙄",2,837
People who schedule meetings during lunch time are not okay.,0,538
"Vietnamese for lunch, then chest, tris, core, and maybe some rehab leg work.",3,1093
"How my day went:
Went to sleep around 3:50am
Mej early ang gising around 6:30am
Arrived at work -8:05am
No breakfast
Work
No lunch
Work
No dinner
SHOT
Magdidinner pa ba?. 
Nag healthy living ka metlangen barok.😆",0,96
By now some girl Dey come poison ein family plus ein jollof .,0,266
It's a travesty to see most of these Republicans ( insurrectionist) voting for Speaker of the House when they should be in jail selecting chipped beef on toast for lunch!,0,3066
"My friends are coming for lunch on Sunday, and their 5y/o is bringing their fave animal books to show me. I always let them tell me all the dino, shark &amp; whale facts they know- can’t wait to show him some shark egg cases.🥹",6,662
What’s for lunch ?,0,411
I feel like eating dosa,1,642
Happy FF How about lunch? @BryanMMoore @fityourstyle @adryenn @xoxoLizza @LAlupusLady @sandyabrams @RickiLake MANGIA! Vincenti,1,146
Mj packed my lunch this morning. It’s the little things ❤️,1,583
i recently reduced my bacon consumption significantly. only have it with lunch now - @ryanckulp,0,35
I might not have time to read Flight Risk during my lunch break because I have to do other stuff and I am ready to chew through my desk _gfs_#6+-&amp;_ 🎸💼🌕🌊😢😭 IM ALREADY DYING,2,42
I’m taking that Lunch with Hov fasho 🤫,0,309
"Damn i guess no one wants to go have lunch, i hate working in Plano",0,193
not exactly sure what I’m making for lunch but I just brushed some stale toasts with leftover prawn grease. I’ll keep you all posted,5,6306
The food you enjoy is best food for you; it does not matter whether it is organic or not.,0,11
Of course Alex Quackity drank kombucha—he was just the type of pretentious asshole to buy it in bulk. Wilbur had a deep hatred for people who drank kombucha.,1,46
i got a spicy chicken sandwich for lunch and the top bun was a bottom bun,0,68
"Me: what do you want for lunch? 

Kid: chicken hands 

Me: you mean chicken fingers 

Kid: silly mami. Chicken don't have fingers 

Me: but they have hands???? 

Me are not okay today guys. Send prayers and light",3,614
I’m never criticising anyone’s jollof ever again 😮‍💨,0,1173
"Whoever invented TZ, Wakye, Jollof and Omutuo can occupy my chamber and hall in Heaven okay.😋",54,57356
"Who is fetching me lunch?

#gofetch",1,509
"I hate sunscreen (on my face on my body it doesn’t bother me) but as someone who wants to age like a witch who steals children, I’ve decided I’ll keep sunscreen on my desk and apply it after lunch.",1,137
Lunch place is playing Levitating and I just got the DaBaby jump scare my god I forgot he was on this song,18,948
Manifesting a job with an hour lunch break so I can work out during it 😁😁😁,1,123
What's the earliest you can eat lunch and still consider it lunch?,45,122221
"3 mile walk ✅️
Pedicure ✅️
Haircut ✅️
Now to have some Indian food for lunch 😋",1,203
"Just got done interviewing a wonderful woman who developed colorectal cancer after 2 decades on a whole food plant based diet, who is now thriving and cancer free on a meat based diet, with a perfectly normal recent colonoscopy! #worldcarnivoremonth",771,188641
i think it’s time i prepare jollof for jamal. he already somewhat watching nollywood 😂,0,1056
"Aah, I understand. It’s sort of similar to eating ramen at midnight, I guess.",0,283
cut on my lunch break 😎,1,486
hmm do i want a lunch coffee…,0,131
Ready for my lunch I’m sleepy af,0,820
Gotta be a premium member to scan a barcode? Is this what we’re doing @MyFitnessPal 🙄,0,918
If you’re not an alcoholic then you don’t get to celebrate brunch. You have breakfast or lunch. Pick one.,4,146
Got a brain freeze from trying to finish my smoothie before my next call so I guess happy Friday?,3,1014
I can’t go out with people who aren’t into good food/a good dining experience. If I say lets go to sushi or yakiniku bbq and you say “eww raw fish” or “why am I paying to cook my own food” I’m blocking you😭,91,11241
"🥩💪💉 🍆🎶 ❄ 🍑🤜
It's not a diet.
It's not a lifestyle.
It's an art form.",7,16917
Away status: going on a vision quest to figure out what to put on my sandwich for lunch,3,225
oh yeah mediterranean food fuck yeah,0,267
How y’all feel about food trucks you nothing about ? My options is slim rn lol,0,3957
"Boardwalk fries for lunch.  Bacon Blue burger as a lettuce wrap, fries and a big coke",4,6634
"I'm having some frozen chicken tetrazzini for lunch, and I think it's the closest I've ever gotten to eating the Narkina 5 prisoner goo from Andor.",4,1779
"Buffalo chicken slice for lunch, impossible to have a bad day now",13,6402
Idk what I want for lunch,0,319
Wats For Lunch?,0,11651
Lunch time chop.,1,4429
i truly have such a great friend 😭 thank you @gawdiiis for lunch this soup is good as FUCK 💘,1,693
"Without realizing it, I worked through my lunch, and now I’m annoyed with myself because I have student meetings the rest of the day 😭",1,939
"today has been a day of adhd murking my ass. forgot my wallet at home, forgot to clock out for lunch when i left to get my wallet and eat at home 🤦🤦🤦🤦 i'd forget my head if it werent attached",1,774
Look at me having lunch and chatting with my professors like we’re a small group of friends 🥹,1,838
You could be drinking @mainebeerco Dinner at Kit's Trackside Crafts,0,369
Resigning myself to just drinking my shitty supplement and taking a nap bc what I wanted for lunch is gone,0,380
"nearby evidence? white, lunch,... Abhimanyu, Win
؟?
نمشے

🔹CX10🔹
🔹CX10🔹
🔹CX10🔹",0,3
For some reason lunch just hasn’t been hitting like it used to,47,4673
"Are you sitting at your computer, frustrated, trying to nut out a problem?

More coffee not helping?

I've worked at Universities for 8 years. Want to know how smart people solve problems?

They walk. A lunch time walk is simple &amp; effective for problem solving. Try it.",1,67
"Heather Chandler is not your everyday suicide
You should cancel classes
No way, Coach. I send the kids home before lunch, and the switchboard'll light up like a Christmas tree.",2,345
Check came in! Lol went up the mailbox on my break and fiiiinallyyyyy. Uploaded it and am about to may my electric bill and get some lunch! Only 1 week left till I'm officially on a steady income omg,7,265
I’m not going to eat heavy today just having some sushi and alvacado dip for lunch.,0,799
About to go get my before I pick up the kids lunch😂😭,0,573
Let me figure out what I’m eating for lunch.,0,2153
i’m hungover asf and my boss said lunch on me whatever u want 😭😭😭 i love it here i swear,0,682
My coworker just lmk she’s about to go get some on our lunch then take a 5 min nap to rest 🤣,0,427
Lunch with the fam + @AngelaNicole_22 🖤,1,561
"Of course you owe me lunch ,cracker tf you thought 😑",0,23
I think i may leave the house for lunch today. 🤔,0,214
I’m so sleepy. Definitely taking a nap for lunch,0,370
"Working from home in my WFH uniform - business casual up top, sweats and slippers below. I usually get fully dressed sometime before lunch but today I am wondering if I should just stay in slippers all day. I hope that this is the hardest decision that I have to make today.",6,329
"Let me reiterate:  If the government really cared about peoples' health, they wouldn't add poisons to food and water.  ""GMO's can feed the world. ""  Look at the rise of mental illnesses and physical ailments.  It's no coincidence.  Just  research.  The truth is out there.",1,646
"Coworker: “Quit working on your lunch break!”
Me: ✨ NO✨",8,4445
guys b honest. do i omad dinner or do i omad lunch,1,553
I don’t like tuna but working at Jimmy John’s for 5 years and making tuna almost every day made me like the smell at least and now my coworkers lunch is making me extra hungry but I don’t like tuna,9,174
"My favorite soap opera is back on. Starts before lunch, but you know the plot outcome in like fifteen minutes",11,3482
I need a fire lunch,0,739
i want either chipotle or a good salad for lunch and i only be chic fi la salads fr fr,0,637
i need to eat my lunch but they won’t move,0,1036
The 5 best breweries making hazy IPAs for 2022 in order.  1. Monkish. 2. New Anthem. 3. Other Half 4. Hop Butcher. 5. Heist. @HeistBrewery  @HopButcher @OtherHalfNYC @newanthembeer @monkishbrewing,0,39
I didn’t bring no lunch to work 😩 pissed,0,100
It is literally magic what a quick lunch break workout can do for you.. 45 minutes of fitness and I feel amazing and energized.,6,144
What should I have for lunch?,0,590
Lunch date with @Xia_Land ? Don’t mind if I do!,89,177798
Shake shack for lunch 😋,0,128
"Have you came today? No? Let’s change that - send $30 to reimburse my &amp; my partner’s lunch &amp; coffee. Be a good cuck, yea?

$/ftmcamboydion",0,946
"I’ll never go back to Mexico again, I don’t even like Mexican food.",0,327
"Todays diet lesson: a full serving of tzatziki is a way better use of 50 calories than a half serving of mayo.

I’ve nearly perfected this diet pita sammich. Need banana peppers and I think I’m set.",0,1254
they shouldntve asked me to do something after im done with lunch. in gonna take a full hour now,0,135
"“Recruit 50m youths into the army” what they will eat? “Cassava, Agbado, Garri”",0,768
Need Benihana for lunch since the shit across from my job site 😬,1,303
almost lunch time &amp;’ I have no idea what I want,0,828
I lost 8 pounds on my smoothie fast 🥳,0,10
I haven’t been to an Ikea to peruse and eat sudo-Scandinavian food in so long oh my god I need it lmao,0,62
Lemme go head and watch BMF on my lunch since midnight releases got y’all antsy,0,2337
excited to try japanese food 😋,0,35
going to eat lunch with my mom today hehe,0,2046
"ah there it is, the faint sound of my neighbor making his daily lunch smoothie 😌 like clockwork",1,100
i put my bf and his family on kbbq and theyre going to eat there for his sisters bday today😭,6,493
Vodka redbull for lunch,0,959
"Drank my first cup of kombucha, now I’m having a violent diarrhea fit at Walmart. Who’d a thunk drinking spoiled bubbly tea would fuck my tummy up?",0,0
One like and I’m taking off work after my lunch break.,1,556
"Let me have my second kid &amp; get my tubes tied so I can get off birth control and ACTUALLY start dieting, Ima be looking 🔥🔥 

Birth control has made me lazy, it makes me gain weight, &amp; has had an overall affect on my mental health - once that’s out the picture ik I’m back on top",1,458
"when the tita at work text 
“don’t eat lunch I’m bring you beef caldereta”
🥹 🤍",1,154
Sippin on mimosas…waitin on the lunch mix on the radio…so ii can twerk-ercise 🤭😅,0,645
i think i’ll be getting a cheeseburger and fries for lunch 🫡,0,191
"Good morning, everyone. On my lunch at work right now #Lunchtime",0,2283
I love Mexican food btw so on my behalf I ain’t have nun to do nan,0,354
I got surprised with lunch today 🥹,0,973
"One of the things I miss most about Ijebu is the way they fry Burial Akara. Damn, it’s like those ghost Dey fry am dem self because the thing dey always Dey fluffy and sweet. Burial Akara for that pace dey sweet with Garri sha 😋",9,7599
Turkey sub sun chips and vitamin water for lunch then gym when i get off,0,1017
i took a nap for my lunch break and now im just sleepy uh oh,1,205
"Haggis, neeps and Tatties for dinner. Perfect comfort food when feeling shite!!",8,650
#gettingold #icantellimgettingold having to use my readers to see my lunch!🤪🫣🫢😵‍💫☹️👓,1,132
Thank you @Honesty4OhioEd for today’s lunch and learn. It was great to meet the new Ohio State School Board members and hear their views on improving public education.,12,5548
Anyone wanna grab lunch in like a hour,0,2809
I need to find something for lunch before I clock in😩,0,40
"I’m sorry but if you pack tuna in your lunch, eat it somewhere else. PLEASE. NOT THE DR OFFICE.",2,255
🥰 I woke up wanting to buy everybody lunch today 🤭,0,32
omg spinach veggie wok strips wraps new comfort food? 😋 literally 247 cals n so yummy,3,649
"... I found all four of them there, standing round the table where Gilbert had laid out a lunch of ham and tongue with green salad and new potatoes, and hard-boiled eggs for James. By now of course I took no interest in their food and very little in my own.",1,54
The cops in Memphis letting their car run for an hour while they eat lunch is crazy,1,723
Anyone wanna buy me lunch 🥹$niqueniqueisunique,0,394
I saw Snoop Dogg DJ last night at an Amazon party and Martha Stewart was there. Got drunk on free Jeff Bezos tequila drinks.,30,1532
I spent my whole lunch break blushing I love Twitter,34,11029
Buy a Black educator lunch today 🖤,10,14858
Lim young woong + newjeans oh kr would eat that for breakfast lunch n dinner for months,4,894
"I’m hearing Valley HS is without power and has been since 4pm yesterday. No heat, no way to keep food warm or cold for lunch. What the Hell @SuptJaraCCSD @FOX5Vegas @KTNV @LasVegasNOW @News3LV kids huddled in the cafeteria with no instruction going on.",0,46
"Here I thought my husband took the day off to go to lunch with me, but instead he’s celebrating @chrisfallica aka The Bear’s birthday….🙄",5,72
"$35 tip on that first job , headed to lunch and then the next job",0,176
"3 Japanese Breakfast Recipes - Spinach Sesame Miso, Dashi + Miso Soup, Rolled Egg　#JapanTravel　#Trip #Japan #mutuals
{…",0,3197
i packed a lunch and now i don’t even want it 😒,0,169
First hour and 15 minutes of the video have been played. We are taking an hour break for lunch until 1:50 p.m. #YSL @ajc,0,777
"ahh yeah here he comes, big double c, kevin o mccarthy himself, looks like he brought a bag lunch, smart",3,257
I’m trynna go to lunch but this weirdo ass bitch is being weird,0,204
"Bought a bottle of Au cherry vodka for a cocktail that has Baileys in it, the bottle of Baileys in my cupboard is use by Nov 2017. Does Baileys go aff?? Smells ok.....🤔",0,565
dont even ask me if im goin to lunch.,0,9
[Goes to my hotel to get my coat to go get lunch to eat in my hotel room],7,884
"near the end, kc said, ""son, no savior will return, and his daddy ain't waiting for us. see what happened to irene after years at the church? ain't no good book keep maggots away from their lunch.""
and the last words he said to his nurse were: ""pray for me""",0,47
Been eating perfectly all week should I adobo deserve a lil Boston Market treat meal? 🤔 or go home and cook ?,6,45809
Turkish food is 10/10,1,914
"ㅤ
     woe  is  me  ,  do  i  trap  ranpo  —  kun  in  another  book  or  take  him  out  to  lunch",0,27
Lose weight now with our updated diet planshttps://tinyurl.com/y5erugeb,0,32
Eating authentic Pakistani food at work with homemade naan &gt;&gt;&gt;&gt;&gt;,3,295
"I ordered a dessert with my lunch and they sprinkle parsley on it….? 

Very confused.",0,354
Whats Stopping me from eating instant ramen noodles everyday day is that first it's expensive (for me) and second it does hurt my tummy 😅😅😅 I do have it on rare occasions,6,310
They better leave Molly and her healthy lunch.,0,972
"Wasa crackers, peanut butter, and fresh berries (raspberries are my faves) is my go-to comfort food/snack that never gets old. Can I call it a deconstructed PBJ?",2,602
"Yall this man text me and said he was coming home early and going to bring lunch and so I waited, hungry, for an hour and then when he came home he didn't have any food????

Like....what?

So of course, he's going out now to get me food. 

Why.",38,4674
i need to find something to eat for lunch,0,935
I should go workout on my lunch like the women in rom-coms since I wanna be the main character so bad.,3,290
Lunch date with a sponsee 🥰,5,2538
My lady surprised me at work today and I got the passenger princess experience by riding around with her on my lunch break and getting some Starbucks. Hand on thigh &amp; everything,18,414
"“went on a diet NYE. lost 165 pounds”

GIRL ME TOO.",0,328
continuing teen wolf at lunch🙏,1,291
It’s not even 10am and I’m ready for lunch smh,2,360
What should I eat for lunch 🤔,0,838
TV Dr Michael Mosley advertising his 5:2 diet plan in the…Daily Fail…I’m putting on weight this year,0,100
What's for lunch? (´･ω･`),0,83
skipping lunch to eat a caniac combo later 💔🤣,0,1647
"Going to get lunch. Y’all keep going! #WarriorNun #SaveWarriorNun
AND MY PLEASURE",1,182
So Starbucks giving out free drinks for the month of January if you have the green cup BUT you can’t just get any coffee,0,188
i eat manitoba for lunch,0,6
$MULN ya'll have a nice lunch?  Welcome back.,1,330
i’m a crepe im a weirdo,40,149
"i think i’m gonna get cute, go into the city, and take myself on a date today! lunch &amp; shopping on me. happy full moon! 💜",5,39
Lunch was great I hope I can keep up with packing it everyday,0,281
I am so bored and eating lunch by myself outside,0,306
My girl and I eat Vietnamese food more than anything 😂,0,2805
"HIGHLIGHTS FROM THE REST OF THE HOUSE SPEAKER VOTES
DAY 5
After round 18, Rep. Bob Good gave a long speech about the contents of his lunch and then nominated a Jell-O Pudding cup to be speaker.",0,2307
Butternut squash soup with chili oil/crisp has been the best lunch to accompany this fake spring week,0,526
"The way Munuki guys can brag. Eh! Just because I ate lunch in Munuki today, one of them had to ask if Gudele doesn't have restaurants🙄

#SSOT",8,537
Came home to eat lunch with my dad &lt;3,1,242
"Which foods taste even better when you ignore the directions? Do you enjoy a slightly charred Pop-Tart? A semi-frozen pizza? Instant ramen made with exactly one ice cube and zero seasoning packets?

Tell us your directions-defying secrets and we may try them on GMM!",1710,927012
Much #LifeExtension research focuses on nutrition - diets or supplements - as a means to extend lifespan.,0,2033
Starting my day over after my lunch 😊,0,134
Finally Got My Jamaican Food 🤤🫠,0,2156
i see my last group in a few and ask me if i've eaten lunch yet.,0,60
"The after lunch food coma is hard to break out of, especially when I already don't feel like working. 😴",0,77
Lunch time should be renamed gambling time,2,13080
Will be meeting my teammates (sa part-time work ko) tomorrow for the first time since I joined! Free buffet lunch at Sofitel! Sana may additional bonus pa lol 💰,1,502
"Someone once told me you're supposed to eat a cake on your birthday... Tada! Here's your birthday cake — it's apple flavored! And here's a spoon. The cake didn't rise properly in the oven, that's why it looks more akin to an apple pie... Ugh, baking is really quite complicated!",0,4260
"i can’t stop shaking i left that gc bc instead of getting ready for my lunch in the city for my birthday, i’m on the couch sad and too anxious to move. thanks a lot u fucking assholes.",0,600
Got some time on my hands this weekend… what do you want to see? Wet speedos? Legs? Cycling kit? Torso? Socks and feet? Booty? Me lounging in bed with coffee? The cake I’m baking?🫢 digame!,25,38686
"My favorite memory Is when I was eating lunch in the Dining Hall in college and one of the janitors came up to me unprovoked and told me that I was Rockin these blonde braids &amp; how it’s the best blonde box braids he’s ever seen.

I hope he’s doing well. 😊",2,1277
"FOOD VENDORS CERTIFICATION WORKSHOP!
Caterers, Bakers, Food Trucks, Restaurant Owners, etc.
We would like to invite you to attend a workshop for food service vendors.
50 S. Military Trail, Suite 2N123, West Palm Beach on February 8, 9:00 am – 11:00 am. To RSVP asmith5@pbcgov.org.",0,14
I’ve been craving a bento box so bad 😭,1,13
Alaskan Amber   (@alaskanbrewing)  is now on tap,0,69
P Just Brought Me Lunch 🫶🏼,0,465
Please don’t bother me while I’m eating my lunch. Thank you,2,285
"i have this algorithm im tryna write, i’m tryna achieve O(n) complexity at WORST

i think i can do it so i’m gonna add 1.5 to this smoothie and let it do what it do",0,276
I love me some Ramen noodles lol,0,1135
A guy is over fixing our furnace in the basement. I went to get lunch and hear him talking to David and then he goes“I get all my info from Fox News” 😬,1,105
Good afternoon 🌞 who’s treating me to Starbucks or a little lunch 🥗 cashapp me. @MeetKaliXo,5,5802
Tequila shots for breakfast.  Chased her on lunch,0,150
You know stuff is under control when you have to take a shower during your lunch break,0,216
All I want to do this weekend is cook homemade Mexican food and chill with fam,1,314
Why does school lunch cost so much!?,0,428
Remote work means lunch is a nap 😴,0,108
ichiraku comfort food when🥹,0,179
"There is no quick fix. At the end of the day, you still have to do the work to maintain your weight. It can't be a diet. You have to change your life.",0,2624
What’s for lunch?,2,11628
"Hopefully work is a good enough distraction from food 

I bought my appetite reducers for lunch and I've already taken my fat burning pills",1,933
going to lunch with my old boss kinda awkward,0,203
"lunch,... 9). Slavery fixed. Lacks brewing
؟?
نمشے

🔹H69🔹
🔹H69🔹
🔹H69🔹",0,5
Black women don't talk loud on the phone while I'm trying to enjoy lunch challenge (impossible),67,1311
My work girlfriend bought me lunch I hope she don’t  I’m returning the favor,0,478
they said we are all eating lunch in the conference room as a family and i said i dont think so,1,140
A food truck I've been working on for like 2 months was finally approved nothing can stop me now,4,166
LUNCH TIME WITH BAEEE,0,13
i want a good sub sandwhich for lunch.,0,1330
I spent my entire lunch break looking at puppies so I could make it through the rest of the day.,0,840
Where’s the good Jamaican food in Austin ?!??,0,858
Holy hell lunch today absolutely sucked ass.,0,221
"having a martini, a mojito, 2 rum&amp;diets, a green tea shot, and a lemon drop last night and having a handful of cheetos and a protein latte today is self care",2,15
On my lunch break at home don’t even feel like going back,0,164
"[Food, medical diet]

My day was going ok &amp; then someone talked abt burritos &amp; now I’m suddenly depressed as I continue to eat more cardboard* than I ever wanted to in my life

*woven wheat crackers which are main safe food im eating rn",19,4411
Nothing like taking lunch outside and resetting before doubling down!,4,1253
Think ima have bayou cat for lunch,1,2068
Nothing like taking lunch outside and resetting before doubling down!,0,226
Today gonna be one of them days where I deep clean my house on my lunch break cause I’m chilling all weeekend !,0,1749
Being able to smoke a blunt be4 yo lunch break is the best,1,164
"This day has been kinda dragging.

Lunch was a banger though.",4,393
"Just because it’s organic doesn’t mean it’s nutrient dense, it lowers the probability of containing glyphosate residue in the food.",4,3443
"hit me with all your singapore 🇸🇬 food, sightseeing, and bar recommendations. moving there in a few months!! 

@edgarpavlovsky 
@OrthogonalAlpha 
@thodoha",5,106
What’s for lunch ?,0,3270
I guess I'mma haunt the hot lunch out of this school!,0,40
"😊🦇🎃🖤For lunch, right now I'm having a chicken patty, my serving size of French Fries and what's left of a bottle of water.",4,3677
Tuned in to this speaker vote nonsense at lunch today and it reminds me so much of the practice sessions we had 5th grade govt class. 11 year olds yall. And I think we did it better.,3,76
"Just made a box of Annie’s Mac &amp; cheese for lunch and it’s a new kind for me—I always get shells &amp; white cheddar, but today tried macaroni &amp; classic cheddar. The flavor is…off. In cheese terms, I’d describe it as “barnyard-y”. Anyone else experienced this? Not sure I can eat it.",0,863
The veggie wraps I make are an ode to the VCU Mobile Munchies food truck 🫶🏽R.I.P,0,484
"As a teenager I always dreamed of going with a beautiful woman to @IKEACanada to shop and just to look around and even have lunch at their wonderful restaurants.

I am now 44 and I still have never lived this simple dream.

You women are mean even in #Canada.",1,584
almost got chicken katsu for lunch but i probably shouldn't order delivery again so soon,2,509
After my lunch break. I immediately wanna go home🙂,0,840
Hey! Everyone! Time for Lunch! Tuscan salami! You know that shit is good!,0,504
"You guys , one of my coworkers I’m not coo with is sitting next to me &amp; I’m on lunch 😡",0,89
I wanna go to a hibachi and sushi restaurant again. It was lit last time,3,1227
So I just had the Friday lunch pork chop special from Perry's I have heard so many of you talk about... and... MY GOODNESS.,32,1540
Not me on my lunch break crying at TikTok’s of children being reunited with their parents. Tuh,0,1261
Hate taking my lunch early. Makes my day drag.,0,1264
Ate just a tad too much at lunch and now I’m slightly uncomfortable 🫠,0,197
I want a cheese steak for lunch,1,709
Just had the nastiest tacos at lunch. Disappointing doesn’t even begin to describe them,0,401
want something nice for lunch,1,198
this new music im cooking is more like soul food 🤭 leftovers finna buss ! #longevity,3,185
Child Winnie &amp; I are going to Pappasitos when I get off 🤣🤣 we haven’t had lunch in awhile,0,46
and banged it down on his desk with the report of a gun    perhaps an early lunch 🥐🥦🍅,0,0
"Lunch reimbursement! $30 

~ findom paypig humanatm cashcow whalesub ~",1,103
"If adaiza stays in ibadan for a month
O ma Sanra 
Cus my hand no dey rest
I'm always cooking one thing or the other
Or eating good out.
One big catfish or turkey 
Or like 10wraps of amala and 15pieces of meats
We don't eat Like chickens here.",0,2151
gonna omad a smoothie 💪,0,35
"Whatever I have for lunch, I’m cooking @ HOME!",0,1159
"She made breakfast, so I’m about to make her lunch 🥰",0,584
Asking me what I want from Cava and bringing it to me for lunch is my love language.,1,449
"Eating lunch today at 1045, really fighting some inner demons",2,18
Every time we have subway for lunch on Friday it never is work out for Me. I don't like cold sandwhich..in fact I like hot food all.the time except for like a salad maybe,0,312
#NowPlaying Boat Drinks by Jimmy Buffett - ask #alexa to play Coffee House Radio on TuneIn &amp; on iOs - search iTunes,0,176
"This Mon, Alfred will cook 🍇 for lunch 💃",0,14
"Spending my Friday w my favorite guy working from home. I’ve got to make us breakfast and lunch, the house is clean, and I feel SANE!!!!",1,152
I am craving Chinese food and I need groceries as well. Thank goodness that all my paperwork is done for the day. So guess I should head out to go and get said groceries and then gonna grab some Chinese food for lunch! #HappyFriday,0,263
Maryjane &amp; EverFresh Tropical Fruit punch more lunch 💎🍃,1,1620
"Conjunction Junction, what, your function?
Writing rhymes before I eat my lunch in
My house to watch either YouTube or Twitch streams
Listening to Wu-Tang song C.R.E.A.M.
Even listen to Reunited
And it feels so good, now that McCarthy's quiet
Though, he whines like a b****
Switch",2,2221
One thing I find particularly hilarious about my boss is when he says he’s going out to grab lunch and he comes back with a can of spaghetti-o’s like a burger just wouldn’t suffice??,3,1023
A friend doesn't go on a diet because you are fat. Erma Bombeck#funny #Quotes #fat  #ninjabot :)),0,3688
Anyone know how to remove the GPS tracker my boss put in my spine? I'm trying to smoke crack under a bridge but this dude keeps saying it's not my lunch break yet. 🙄,2,31
"While Most Companies Brag about their Product, the #GMO Industry Spends Hundreds of Millions to Hide their Product.",0,24485
Lunch in 20 minutes. I’m definitely taking a nap. Lol,0,1562
👑 sorry I got called into work gotta go in under an hour and haven’t eaten lunch yet. I’ll tag back this evening.,4,210
I love working in a town with so many options for lunch/coffee. All small town locally owned places too,2,1210
"i will be ok. i had a crunchy pickle with lunch (which was a piece of buttered bread with tomato on it and nothing else). could not taste it. very sad. not very motivated to eat. pleasure from food comes from taste. i cannot taste, therefore no pleasure from foods.",5,897
"Made a really nice chestnut and mushroom casserole with juniper and herbs, served with buttery mashed potato and sprouts. Rose Eliots vegetarian recipe book is great for when I want a meat free dish, which is most days.",5,1441
"Date the guy who gets you tacos for lunch, but also gets snacks for when you get home later from the bar 🥹",1,585
"The owners father telling me I'm gonna die young when he saw I got a veggie burger for lunch, like I also don't hope for the same thing? XD It's the easiest way to clear my student debt",4,137
What’s for lunch?,0,57
"Why my mentor trying to eat lunch with me girl, I need a break from you too hell!😂",1,631
"january 6th was a wild day.

i came downstairs for lunch and cnn was on our tv for whatever reason and i was like wait, wtf",1,905
Bought an avocado for dinner on my lunch break today so I could make guac. Went outside shortly after and somehow I’d managed to run it over with the car. Splattered all over the street 🥑,1,1256
Do you think Ray Epps' colleagues at the FBI take him out to a special lunch to celebrate January 6?,3330,811705
"Worked through break and finished my kitchens early, about to grab some lunch on my way home and and then take the best nap I’ve ever taken in my life",0,215
"So i started using these self care alarms i got on Kofi, and they've been really useful today! 

I have alarms set to remind me to drink water, get lunch, get up and stretch, walk the dogs and more!

I seriously will forget this stuff if i don't have a reminder.",7,981
You can get a 4 ft long dosa at sankalp for $35 and a prayer but how will you get it home,1,583
easiest decision for me every day is what to eat for lunch..,0,1920
Having breakfast at lunch time so I wont have to worry about what to eat for lunch &gt;,4,6673
