text,likes,followers,popularity,pop_level
"U see my WhatsApp status..u dey call me Elebi because I post ''Hunger😩""
Ode ...me wey dey chop Eba as I dey update that status 😂😂😂",0,803,0.37088472348388213,0
"You thought I was feeling you
Now I don eat you for lunch",3,1067,1.4064724608718149,1
Tropical smoothie sounds real good rn.,0,393,0.41518938764485314,0
I want to go get some lunch foreal,0,2356,0.2908628981564972,0
Lunch with my Daughter today. She goes back to school Sun. Gotta soak up these times!!!,87,11031,13.280724327500154,2
"Don't keep Me waiting send for My lunch by noon 
$thegoddessb",0,93,0.499249894414784,0
"My first Friday off from work in over a month by myself. I want a good lunch, but driving sounds like a terrible option.",1,277,0.8711978243524153,1
"You’re not going to get the body/health you want until you do something completely drastic… like change your entire environment. Don’t add something, SUBTRACT:

stop eating out (say no to invites)
pack lunch
one-pot meals
no snacking
1-3 meals a day
go long periods without food",0,963,0.35870486290754006,0
"I want yall to be free from the shackles if “Taking myself on a date” bro , go get some lunch and go on about ya day 😭",2,1229,1.0247346079515096,1
"Why do so many people believe decluttering is good? Clutter is like comfort food, or hot chocolate.",0,958,0.35906035428002964,0
i don't give a crepe haha,2,477,1.2108623015751074,1
"[230107] 🐶💭 12:06-12:19AM KST

I wanna order kimchi stew that’s two servings with lots of pork and as big as washbasin, with ramen at the end, and eat everything

Ah  I’ll quickly head to sleep

Sleep well!!!🌙🌙

 ㅋㅋㅋㅋㅋㅋㅋ

#Seungmin #Straykids",248,30781,18.648988467301553,2
I WANNA GO TO HAPPY HOUR OR LUNCH WAT THE MOVE,1,555,0.7887618414331747,1
Bro I literally had the worst Pav Bhaji of my life today. Like how can someone ruin a dish that's as simple as Pav Bhaji man. Someone go give the Dosa Plaza people of Amity a packet of Pav Bhaji Masala. You can't just be pouring Garam Masala in every freaking dish.,1,19,1.214024028302482,1
"The hospital should be your last option, your first options should be lifestyle assessment. 
sunshine 
hydrate
sleep
workout
Eat a balanced diet.",0,101,0.4942857367853154,0
"what i've done today:
- make lunch
- tidy up the living room
- reorganize my closet
- call half my family
- read a bit from a book

im literally turning into my abuela",5,92,2.9994204081990095,2
Hate me for it !! It’s lunch time,0,189,0.45761481974345397,0
need a joint before lunch or i snap today,0,1905,0.3082595168323975,0
I’m ready to take lunch and then clock out 🫤,0,4464,0.23423529376693145,0
Craving Thai food....,4,1759,1.5728871919044947,1
Today is one of those “I’m going to screech into the void if you don’t come to cover my lunch soon” moods,3,250,1.7660597555638908,1
And soul food will be provided lol,0,1290,0.3380615050001953,0
getting into kombucha in 2023,11,7838,2.1813592923154475,2
drinks one cup of coffee ☕️ 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩😋,0,337,0.4242176036628156,0
Got all my.meals planned for the weekend breakfast is 1 egg and a nova lunch is ramen cooked in nova and dinner is 2 novas,7,240,3.5509260121436865,2
This Mango smoothie is everything right now.,1,2474,0.5734975201177946,1
"got up for lunch and my grandmother was like ""didnt make lunch for u"" ..... okay",0,640,0.3854949088947364,0
Should I eat Pizza Chef or Chinese for lunch today? Quick! Tell me.,0,1830,0.3114565178752497,0
"it’s only 10:30 and i’m already planning to order some wings for lunch, cause …",1,1371,0.6671672756078809,1
I want some Jamaican food,0,2756,0.2775183536535188,0
"All the Uni female graduate students start dey sell food🤦🏽‍♂️. If ei no be jollof, waakye, ankwamo or fried……apkle then TZ all enter chat…
#Schoolandhighereducation no get future for #Ghanaians",1,50,1.0764428866960905,1
"I've started reading Mastering the Art of French Cooking and I wasn't expecting any surprises after hearing so much about this book for forever, watching Julie &amp; Julia movie, watching Jamie &amp; Julia on YouTube (excellent!), but there's a lot in here I have never heard of before!",0,809,0.3703945998826426,0
I’m having an amazing day. I just went and got my bfs bday gift on my lunch break then i looked in my arm rest and saw he left some money in there 🤩🥳,0,513,0.39920585320167895,0
Told my mother I’m eating Mexican food … she said Ill you eat that lol .. my mother is so closed minded… it’s a no wonder I stepped outside my lil box,3,5582,0.853727636546925,1
"I feel like Mexican for lunch today

*goes to Chili's and orders eggrolls",44,874,16.436816485802254,2
Juicy Crab is right around the corner and yall don't know how bad I want to go get a double crab leg bag during planning or lunch,0,451,0.40699408853793306,0
I WAKE UP ALL VEGGIES NO EGGS I HIT THE GYM ALL CHEST NO LEGS THEN I MAKE MYSELF A SMOOTHIE THEN ME A WIFEY MAKE A MOVIE,3,1260,1.3590988071572054,1
"Had dessert for Jummah Lunch
Proud of myself for going against Indian traditions 😂",20,285,9.113012163557888,2
sick as fuck making banger chiptunes and eating pork ramen i am truly sitting in the lap of luxury,2,42,1.6494227195282327,1
8 years into my career and I’m finally building my team. After my work lunch yesterday with @nic_drx I’m amped for what’s to come this year!,2,212,1.3530111129525932,1
if he says “let’s get lunch” is that a date,3,41,2.205737185507041,2
This smoothie hitting the spot,0,702,0.37961431867247175,0
I took out breakfast to cook but not even gone cook lol . My lil diet got me drinking coffee or eating a smoothie in morning &amp; then eating my 1 lil meal later 😩😩,0,412,0.4123918361769595,0
"who the fuck thought it was a good idea to add an hour long lunch break into the workday

it doesnt help the workers rest, it just makes the workday feel like 9 hours instead of 8",1,246,0.8848879644933579,1
Nothing like a melatonin for lunch,2,1878,0.9281971771187985,1
Tropical smoothie cafe &gt; smoothie king,0,513,0.39920585320167895,0
"This girl be playing it crazy, like she not about to get out this house and have fun. She just don't know , she got until my lunch time to decide  about if she want to hit this game lol if not I'll make a executive decision",0,492,0.40174718655545033,0
The Cleveland Browns got worst culture den a popeyes in the hood during lunch lmfao,1,84,1.010866771024032,1
I feel like it's too late for breakfast but too early for lunch. I hate this time of day when I'm hungry 😩,0,373,0.418269800932228,0
"I just ordered a north face coat and some Birkenstock’s. Am I rich ? Is this what having money feel like ? I love this.

I’ll probably be eating ice and water all next week for lunch but I’ll be warm so that’s all that matters😊",0,482,0.40299060198416414,0
iWanna Meet Up For Lunch/Dinner &amp; Act Like Im On @loveandhiphop 😭,0,158,0.4679654269420256,0
I need to find some good lunch spots downtown cause our cafe food gets old fast! 🤦🏽‍♀️,0,401,0.4139969172783121,0
What am I gonna eat for lunch,0,490,0.40199409824593313,0
Craving vegan #manti,0,104,0.49253475765373694,0
It’s not lunch time yet? 😭,0,910,0.36254937966369705,0
This protein smoothie hit every time 🥰,0,149,0.4713703125606845,0
I’m ready for lunch.,0,938,0.36049703475344796,0
"I’m going to my best friends house on my lunch break for some yok , my stomach been growling since she told me this morning",2,1437,0.990247162594495,1
I hate when ppl try to talk to me on my break or lunch… ESPECIALLY when i have my headphones… like obviously i dont wanna talk,7,278,3.483125496826986,2
As for now what’s for lunch?,0,235,0.44507758077059156,0
"Me: Maybe I should go out for lunch?

Me a few days later: [sick]",0,676,0.3820261407097353,0
i missed the peanut butter cup smoothie from tropical smoothie im about to start making more protein shakes at home,0,711,0.37879648653702586,0
What do I want for lunch,0,5937,0.20766383126419677,0
what should i have for lunch,0,421,0.41110696842629607,0
That cute guy you sit next to at lunch and never talk with loves and supports you! 💕,0,162,0.4665168467269645,0
Seen a meme that reminded me… I really use to cook breakfast every morning for my ex when we lived together lol I’m such a girl bruh lol packed her lunch and everything lol lord have mercy I’m a good nigga 🤓🤓🤓,15,2397,4.630643501224083,2
I want some lunch 😩 I'm hungry $bigbootyriyah1,3,14566,0.5095439952806026,1
Finally ordered my smoothie right! 🤩🥤,0,605,0.3890262244255581,0
What's up with people starting their lunch at 11 instead if 12 lately??,0,643,0.3851997638026514,0
I’m hungry af. I want lunch in bed.,0,867,0.3658003886114098,0
It’s long past time for king cake makers to start baking the plastic babies in the cake again.,0,284,0.434156260407027,0
What’s some nice lunch spots in Tampa ?,0,496,0.40125596877253594,0
Passing Jackson heights and i want nepali food so badly 😭,5,4057,1.4581939963479322,1
y’all i’m so hungryyyy idk what I want for lunch ☹️,0,967,0.3584215091587086,0
As I was grabbing my lunch today I got chatting to this homeless guy. Feeling bad for him as he was freezing I said I’d grab his lunch too…omg he fleeced me!! 😂 He even asked for a large bottle of fresh orange 😂🤷🏼‍♀️Rubbed his hands when he saw me coming!!! Happy Friday blues! 💙,44,1705,14.265746594674136,2
havin a guan yersel moment because despite having my antidepressant dosage increased this week I managed to walk (nearly) 10 miles yesterday AND got some fresh air and exercise on my wfh lunch break today instead of the usual (nap),0,357,0.42084480653199047,0
"Arrrrgh got Food Poisoning from lunch out on Thursday

I hate being sick",2,151,1.4117860162873548,1
It’s 5pm and I’ve just finished lunch😵‍💫,0,255,0.44037389262511795,0
I'm eating too much much of the samyang Buldak Carbonara Ramen but it's so good😩😩,1,112,0.9762459242931809,1
I don’t know what I want to eat for lunch 😩,0,875,0.3651860388635888,0
"Alright. I'm going to share Orthodox Christmas Vigilia with the Ukrainian families staying at home. And then some nice UA traditional food 🤗

Enjoy your evening👋",8,2900,2.457875374089852,2
"👀 It’s that time of year when we start looking at new beer launches.

2022 saw us launch Camden Hells, Stella Artois Unfiltered, Vocation’s Life &amp; Death, Hawkstone Lager (more stock soon 😉) &amp; loads more!

What beers and breweries are you hoping for on PerfectDraft in 2023? 🤔",44,24080,4.057014425215837,2
my dad been dieting his whole life ...,1,110,0.9783858260417579,1
“He belongs to the streets” ok well I love street food so,2,817,1.1092368198277371,1
I want tacos for lunch today!,2,2916,0.8178516139553066,1
I wanna try the raw food diet for a week or two.,0,95,0.49796588631914274,0
what’s for lunch 😫,0,2289,0.2932721257157328,0
I should have a salad for lunch but yuck,0,387,0.4160982513753608,0
"Nothing like having a mad busy day at work, going to shower on your lunch for a night out and the bastard tap not working again 😡",0,5848,0.20907712473129256,0
My midlife crisis is deciding if I want a coconut smoothie or mango smoothie. The answer is yes.,4,853,1.8344320263622569,1
Ahhhh 😁 im out of my cousin's &amp; into my new apartment &amp; cooking chicken for dinner and lunch and washing my first load of laundry 👏😁💃,0,236,0.4448331904448617,0
"Advocates recommend, relative to modern diets, that the #Paleolithic diet have moderate to higher fat intake.",0,2599,0.282557965807094,0
"You can choose to hate or like the Igbo tribe yet they are superior to other tribes in Nigeria economically, despite being blessed with selfish politicians.
The Igbo man is not stingy with his trade secrets &amp; ideas, buy him a cold bottle of beer and pepper soup &amp; learn from him.",1,1834,0.6225669683386246,1
I’m glad I brought my lunch today bc the only thing next to the clinic I’m working at today is Whole Foods &amp; I don’t wanna spend $30 on lunch 💀,7,1725,2.528851004010511,2
"Friday, January 6th, 2023 - Kitchen open 11am-4pm serving lunch…Soup Du Jour - Chicken Vegetable…Special - Sweet Chili Crispy Shrimp Wrap w/ lettuce, tomato, onion &amp; cheddar cheese. Cheers!🍺",1,186,0.9170738845280294,1
"During the holiday, I learned how to make sugar cookies with a lemon cream cheese glaze using 5 ingredients and no sugar. Life has not been the same.",2,522,1.1944324268019655,1
"Pantry overloaded with Spiced rum, Midori melon liqueur, Blue Curaçao, and Apple juice?

Fix yourself another ""Fuji Apple"" cocktail in an old fashioned glass.",1,410,0.8253615565595006,1
"Don’t be a gym nerd 

Always keeping meals with him &amp; shit 

“Oh no I don’t drink, gotta keep this diet” 

Nobody gives a fuck you’ve got 8% body fat. You’re dressed 99% of the time. 

Think some psychopath won’t cut your throat cause you ran 2 hours on the treadmill today?",210,23032,19.651418115839746,2
"Going out to lunch with my sister today, so I'll be doing a late night degen stream tonight 😃",2,112,1.4643688864397713,1
Do you sit alone during lunch or do you always have company,0,5089,0.2220671817797513,0
Mixed my super greens and my protein in my smoothie. Praying my stomach behaves,0,431,0.40970783404227196,0
"fuck 

lunch was soooo good, I had to leave the room to not eat",3,756,1.4993174446529771,1
THE SECRET RAMEN RECIPE IS     EGG,1,221,0.8972235364319449,1
What y’all eating for lunch today?,0,612,0.3883065640032711,0
S/O to my amazing bf @NikoScalise21 for dieting with me and not eating snacky snacks 🥹 Sexy Summer Scalise 2023 coming soon 👙 💪🏽 🍹 🏝️,1,3,1.5412039805015292,1
Ginger ale and ritz crackers for lunch 😕🥴,3,8711,0.6883088245295623,1
I forgot my lunch 🙃,1,36,1.1206504617541735,1
Never tried a Nigerian Jollof…guess it’s the next dish on my bucket list,0,3129,0.2664252050253244,0
McDonald ain’t say their smoothie/frappé machine down. It’s going snow!,0,1841,0.3109813737645952,0
I really like in wg when a characters appetite and greed starts to snowball... feeling apprehensive and nervous about having a big lunch to eventually guzzling down fry oil like its juice,21,1770,6.909928208277167,2
"Day6 ( 95 days left )
Now it is Day 6. 
This year it is definitely different. 
If any of you try diet, feel free to join me. 
Let’s do it together. 
#loseweight #diet #dietchallenge #loseweightnow",1,3,1.5412039805015292,1
Mother Oreo Smoothie now,0,390,0.41564223431159447,0
getting a grilled cheese for lunch,2,655,1.1520914268595133,1
"hungry and there’s still 45 mins until lunch. my sandwich has one less slice of ham in it than usual so really i’m not looking forward to it, but a guys gotta eat",2,2221,0.8873245986416497,1
Thank God my job allows us to have alcohol on lunch ! Cause it’s needed 😭🤣 they know the job they make is do is stressful,0,757,0.37474340165278236,0
thinking about cooking more with ginger. any recipe ideas for someone with a definitely reasonably sized NYC kitchen?,0,595,0.3900665131478773,0
"Split my pants at work, the pants I ordered last week haven’t shipped yet, and there’s nowhere I can buy pants on my lunch break 🙃🙃🙃",3,21,2.3974042144346863,2
Randomly feeling for cou cou n callaloo,16,6515,3.382570485996913,2
I just ate the best Jollof rice in my entire life and it was made by my little sister,2,188,1.3737615620911268,1
all i think about for the first 3-4 hours of my day is what i want for lunch,1,451,0.8139881770758661,1
"Ok I keep seeing it on sale at the store and I kinda wanna try it, so is kombucha worth getting?",0,123,0.482586078131682,0
I’ll be having a nap for lunch. Need a brief reset,0,1060,0.3520778193665219,0
Send me your request now for the FRIDAY Electric Lunch--wooHOO! Whattya wanna hear?,4,6451,0.9994866824612337,1
On my lunch I’m going home and taking a nap 😩,0,946,0.35991950528932665,0
"To my raw liver smoothie boys: 

celery masks the taste perfectly",0,273,0.4364391212271262,0
"Morning doc WT Tomcat grind. Not too bad. Making hot dogs for lunch with the neighbor as well, which will be super nice!",0,128,0.48024354560923244,0
Lunch is a social construct and yes I’m having soup at 10am,3,886,1.4573941200109641,1
"“the rumors are true. i am a munch, i am an eater and i do in-fact eat it for lunch”",0,130,0.47933390488401595,0
i’ve only been at work for an hour and i’m already almost done with my lunch..,0,252,0.4410558652603471,0
"Sources: Two already committed recruits visited during the COVID dead period. Harbaugh took them to the Brown Jug. 2 already committed recruits. He took them to lunch but it was covid dead period

Punish Harbaugh, sure, but suspension is BS considering the cash bags being dropped",1,34,1.1285880899932492,1
lunch song of the day - besitos ptv,0,807,0.3705576500648303,0
"kiss, marry, kill: brunch buffet, bbq buffet, dessert buffet",61,2092784,0.0893973152499876,0
Listen I’m ready to eat lunch 😂,0,152,0.4702118925391897,0
I brought my lunch to work but I just started craving chipotle lol definitely bout to order it 😭,0,233,0.4455694631236736,0
"I’m sitting here trying to order lunch, and every restaurant I click on is still closed. I just wanna eat people 😩😭",0,342,0.42335734782898565,0
Never in my life have I been pressured to go for a “welcome back” lunch/ dinner. I Dont want it my parents say norrr we’ll go by force. What is all this ? Aren’t you happy I’m trying to save you money??🤣🤣,0,2331,0.29175545252089446,0
"It’s an awful lunch time in the town, and you are an everyday chinchilla.",0,122,0.4830668706926414,0
"I’m deeply sorry but if you are a country that borders the Mediterranean not named Italy or Spain, I do not like your food and never will",0,127,0.480704097071105,0
I need a BIG LUNCH. I went to hard last night 😭🌻,14,429828,0.10318298994757379,0
"Recap today : eating takoyaki, shopping and sleeping at restaurant 😂

Nanon in Osaka
#mynameisnanon #nanon_korapat 
@mynameisnanon",17,196,8.199360462607476,2
My last day eating bad. Abt to switch my diet. And go back to the gym ✨,1,123,0.965172156263364,1
eating kimchi and ghost pepper ramen at 9 am is AMAZINGGGG,1,329,0.8512381261321651,1
Nothing makes you feel more like a cog in a machine than going through the chick fil a drive thru in oak ridge around lunch,2,95,1.4938976589574282,1
The only reason I haven’t eaten  my lunch early is because I don’t have a spoon… But this pork chop about to get these bare hands 😂 🤷🏾‍♂️ #JudgeYoCousinNotMe,0,654,0.38412723607668275,0
Dieting without exercise will either end in failure or temporary gains.,1,1056,0.7046831316495568,1
Why the fuck is my lunch at 11am when I start at 9am,0,245,0.44267855920662075,0
Finally able to get my hands on a copy of Mastering the Art of French Cooking by Julia Child thanks to the #libby app 🥰 👩🏽‍🍳,1,66,1.0407766592006789,1
I need some Surinamese food or Jamaican food ASAP,0,420,0.41124850991396966,0
Best part of my day at work…lunch,0,2467,0.2869884120232841,0
"Wait times are about the same at fast food chains in Spain, but you need to be rich to eat at BK",2,35,1.6868295556591024,1
I’ve never been so excited for a lunch date with 4 foot tall killer doll #M3GAN,0,1196,0.3435368708609149,0
my bestfriend doordashin' me lunch after seeing my tweet &gt;&gt;&gt;&gt;&gt;,0,1900,0.3084695976291857,0
Y’all wanna see what i got for lunch? lol,6,613,2.717430227858636,2
if you owned a food truck would you tell social media everyday nobody buying food from you? You think that would bring in more customers? think about that when you selling sex.,15,4498,3.736540702661563,2
I can’t go a day without making a smoothie.,0,776,0.3731273295311579,0
"Grilled chicken breast, wild rice and a salad for lunch.",3,305,1.7200955149037154,1
Accidentally bought a vegan burrito from @Tesco for lunch. Can confirm I will be having extra meat and cheese on my pizza for dinner to make up for it #Veganuary,0,156,0.4687041632743211,0
"When I was growing up I did not like sauerkraut at all!!!

Recently I learned that sauerkraut is great for low carb, foods with fermentation and vitamin K2.

I started to cook beef hot dogs, no nitrates etc with sauerkraut and organic yellow mustard. Yellow mustard has turmeric.",3,482,1.6119624079366566,1
I tried these strawberry mochi i got from the grocery store and they were not it 🤢,1,1145,0.6932946748092307,1
"Be watchful with diet soda consumption. Aspartame, stevia or sugar alcohols can alter sense of taste, slow down insulin action,make you eat more and affect gut health apart from raising long term blood sugar levels. #HealthCoach",1,62,1.0486855563511583,1
My parents just started a full keto diet and I’m so supportive of them getting healthy (mostly bc my dad is heavily at risk for an MI and diabetes) but keto just isn’t sustainable. I’ve been telling them for years how sustainable plant-based living is. People are so stubborn :’),6,331,2.9768601836096047,2
"LMFAO conversation betweeen me and my oldest daughter beauty went like this:

Beauty: well who woke us up this morning?

Me: I did

Beauty: why? 

Me: well damn next time I won’t

Beauty: you didn’t even make us lunch today, why would you wake us up?!",0,560,0.3938274923722347,0
Where is the farmers market in tally ?,0,2919,0.27252743479392133,0
Thinking arches for lunch today yupp,7,2320,2.337204613045936,2
In ready to eat my lunch. I gotta hold off for like 30 more minds 😂😂,1,1004,0.711686012886325,1
I AM GOING TO GET A CHALUPA FROM TACO BELL FOR LUNCH TODAY,0,117,0.48553641534958736,0
i tried making a pot pie for my lunch but i have work in 50 min and the pot pie didn't even make it to the oven so now it's going into the fridge raw until i can cook it later 😭😭,3,5,2.8878273522929168,2
"comfort foods:
1. on weekdays
sarapan - buryam deket kos
lunch - nasi sayur tuna
makan mlm (once a week) - sate

2. on weekends
ketoprak &amp; es duren
or
bakso &amp; sate",0,140,0.47499919797051654,0
Damn idk if I should get pizza &amp; wings or chicken Alfredo for lunch,0,399,0.4142930053812815,0
it is told that one may achieve ego death simply by beating off to iphone repair videos from 2007 on your lunch break.,18,746,7.138187001711827,2
"Simple Diet List: Use it to create a minimalistic nutrition plan
Do's &amp; Don't

Mini 🧵

Protein:
• Egg
• Fish
• Whey
• Chicken
• Low Fat Paneer",20,739,7.9024036883015025,2
"Turkiye, huh?

Fine. And for lunch I shall have Chiykyen.",9,15943,1.201474290113815,1
What y’all doing to bring some joy into your life today? I’m going to the hot bar at Whole Foods for lunch,43,18284,4.822649426692371,2
What’s for lunch??,0,1014,0.3551588670126222,0
Pounded yam and egusi from Jevinik would totally bang rn.,0,5539,0.21415500689006567,0
"Ahead of RSPB's Big Garden Birdwatch, 12 Doves, 4 Woodpigeons, 1 Blackbird and 2 Starlings descended for a lovely lunch in our garden.... until one of our resident Red Kites flew by!
Everyone's got to eat!
#BigGardenBirdWatch #rspb #featheredfriends #britishbirds #redkite",0,94,0.49860411577095154,0
drink water when you're hungry between meals...this is the cheat code to a healthy diet,1,2036,0.6058033953084374,1
Who tryna pay for my birthday lunch today? Lol,0,7757,0.1827401724388316,0
what i want rn is a massive crepe covered in lotus biscoff spread and warm nutella omg,0,557,0.3941590428397541,0
"Being a person with autism with a restricted diet, how is Little Caesars pizza?      The only brand pizza I really like is Domino’s (particularly their pan pizza) and Pizza Hut.      My mom suggested I eat that for lunch today, so that’s why I’m asking.",0,869,0.3656463813353936,0
I don’t kno if i wanna take a nap on my lunch break or actually get food 😭😭😭😭,0,783,0.3725399668328395,0
Pay for my lunch. £15.,6,4297,1.6642737450783887,1
Lunch date 💞,0,252,0.4410558652603471,0
*spends 10min preparing a fresh smoothie that I'll drink in 90sec*,2,139,1.4262527582809874,1
What should I eat for lunch today,0,1074,0.35116074375707007,0
"I know one thing, I won’t be the one getting the lunch order",0,307,0.42964454543521813,0
Bath's letters to Rachel are all: Dearest sweetheart who I love the most. I have written you 12 letters  just this morning. The King has appointed a New Person to lead the Troops. I had lunch with your bestows and they saw hi!,1,643,0.7703995276053028,1
Can somebody pay for my lunch today 👀,0,12034,0.1433654081204949,0
"I went to lunch wit the reaper, said you ain’t the only nigga evil",0,1535,0.32510380404165146,0
found a non fasting abc diet bouta be skinnyyyyyy,0,178,0.46107250576280223,0
"The only thing that will ever help a person lose weight is working out. You can try all those crazy diet plans but until you are consistently putting in physical work, you wont train yourself or dicipline yourself in anything else for long. Eat healthy, morning fasts, work out.",2,194,1.3683319874200315,1
eating lunch wit my baby today🫶🏽,0,1040,0.353404372364671,0
I’m disgustingly sleepy today😴😴😤the kind of tired that everything is irritating. I wish I was working at home today so I could nap on my lunch break,4,1291,1.6900246339584204,1
I love eating lunch with my son 💙,0,548,0.3951628903598023,0
What’s for lunch?,16,30469,1.2833124099148112,1
Thinking about that one sandwich and smoothie I had over break.,0,597,0.38985728765342026,0
Wish someone would buy me lunch today,0,2401,0.2892750362118637,0
Think I rather have these slow steady gains! We gonna walk all the way up to 23 dollars. May take a minute so pack a lunch we in this shit for the long haul money 💰.,18,157,8.89833770763359,2
Yazoo pass mango smoothie so good ! 🥰,0,110,0.48919291302087897,0
"Bought mozzarella sticks at lunch 
Ngl not even mozzarella sticks kinda just if you ripped stuffed crust off the pizza and sold it
THE CHEESE WASNT EVEN MELTED SOLID 😡 should of just gotten a snapple smh",2,166,1.3953152837523832,1
📍Distillery Uptown BGC,0,411,0.41253614934390287,0
🌸I made us some lunch! Take some time out to eat with me later.,0,224,0.44783605367819346,0
Somebody please bring me slutty vegan for lunch.,1,1887,0.618035627422625,1
"🎶 People say I've got a drinkin' problem
That ain't no reason to stop…🎶

I’m talking about my 🧊/🔥coffee drinks😂

What’s your go to coffee order?🤔",110,2042,33.595569000786035,2
I am easily bought with promises of lunch,1,28,1.156135037159404,1
"&gt; ^Hemp - crops are tall, have thick foliage, and can be planted densely, and thus can be grown as a smother crop to kill tough weeds. Using &gt; ^Hemp - this way can help farmers avoid the use of herbicides, gain organic certification, and gain the benefits of crop rotation.",0,1482,0.32776507270179156,0
Figuring out what to eat for lunch everyday is not it🥲 waking up early to cook is also not it,4,844,1.8379602950029192,1
Big soft boobies: the ultimate comfort food,23,59034,1.0526968823402467,1
goat light soup is the goat,2,2374,0.8706746743085909,1
Was just trying to figure out lunch too and they said we got y’all,0,618,0.38769517061899256,0
ate sm at lunch i probs gained 0.5,0,102,0.49369580946877795,0
at lunch! currently eating a granola bar🥸,1,1,1.7411309687884953,1
"Thanks for picking my Q about cheese at #OFC23 @willpenrievans @maryquicke 

For those that mentioned if over lunch, I did ask some really smart policy, productivity and profitability ones earlier in the conference...!",5,1821,1.8710814707281664,1
Thought I’d merge my love for trying new food and need to eat healthy by ordering moonga gathi. Turns out to be sweet as fuck. Fml. I hate dieting.,0,463,0.40541650009054264,0
GM!! Had a meeting before breakfast today and by 6 month old tried and loved my smoothie!!,1,5311,0.43616590222217305,0
When I go on my lunch I just wanna lay down,0,716,0.3783457793862894,0
Kbbq shall be had today,1,735,0.7533122479088215,1
"So my homie’s daughter moved to Atlanta, like near centennial. &amp; she asked me if I was bisexual because I don’t dress like the men in Atlanta. I’m like bra, you live where the scammers, &amp; the flexors and other imports stay! I was flummoxed lol. Made her pay for lunch 😂😂",3,375,1.671820297509716,1
"Kevin McCarthy is the human equivalent of California - obtuse, oblivious and out to lunch.
I think he has run out of gas.  Even if he wins, he is politically mortally wounded.",2,2456,0.8620983178250239,1
full moon in #cancer make urself a smoothie with half a xan xoxox,7,179,3.6859938050159116,2
I wish my job had a smoothie place instead of having a subway in here 🥲,0,2879,0.27373065427011223,0
"MEW X 1DAY with MATTHEW

#วันเดย์วิทแมทธิวxมิว
@MSuppasit

.
Smoothie.",0,1089,0.3501883866415676,0
"It's Friday, you deserve a Boozy Lunch😌",9,5078,2.2226889642969985,2
"Erm at 12.30 I went to pray duhr and since then I had a lunch break, then it was time for asr and now it’s 4pm and I’ve not worked since 12😭😭😭😭",17,1533,5.853652976445591,2
They serving turkey sandwiches at lunch. I turned around and one of the students got the heel on their sandwich. The way I would’ve returned that plate so fast 😂,1,624,0.7741774252784591,1
"Our office building is set on a bird preserve and my coworker and I are diligently trying to befriend the crows. Today we left them peanuts. 
Last week I saw and eagle!! And in the spring I watch the barn swallows on my lunch breaks.",1,17,1.231371310670553,1
let me go surprise my daughter with lunch…,0,119,0.4845351609900718,0
All I can think about are my steak fajitas from the Mexican restaurant waiting for me at home for my lunch break. Lol I’m starving🫠🫠🫠🫠,0,535,0.3966380081699193,0
"High protein breakfasts are the real dieting hack.

Constant energy, low blood sugar, feeling fuller for longer.

Easiest thing to do to lose weight and improve your mood.",3,149,1.885481250242738,1
Or some Thai food lol,0,3216,0.2639966799182517,0
"things i think chocobos should do now that i have seen what birds do:
1) randomly scream at anything and everything
2) air kung fu at each other
3) fly off with someone's lunch
4) ridiculous courtship displays (while screaming)",50,2069,15.381313514920606,2
I ate Golden Corral Wednesday night and I’m still shitting,0,257,0.4399235831474629,0
Guess where I’m at ????? Spizzy’s getting me another smoothie 😋,0,104,0.49253475765373694,0
Our lunch group is hectic. My friend just took a bite of the lunch tray. “You ruined my shoe lace” -Caleb,1,2,1.618402091636318,1
All my bffs/closefriends literally do not fw social media🤧 &amp; it’s 5 or 6 of them mfs. Can’t tag nobody! got me feeling like the kids in school that eat lunch by they self at an empty table cs they don’t fw nobody😭,0,310,0.42907990728006085,0
I wanna go on a lunch date today,1,1097,0.6993480598810938,1
"#MSUDH THATCamp Virtual schedule:
10:50-11:50 AM – Session 1 [1 hour] ArcGIS, Gephi
11:45AM-12:00PM: Break
12:00-12:30PM: Session 2 [30 min] Project Management/Fail4DH/Where to Publish DH experiments
12:30-1:15PM: Lunch
1:15-2:15PM: Session 3 [1 hour] Creating a DH program #DH",0,454,0.40659625417238116,0
"Smoothie in the AM, Amala in the PM. 

No more competition, aa de ti mo winner",6,6407,1.4037596618267045,1
What do you eat for lunch ? #lunch,0,257,0.4399235831474629,0
"PO recommends people visit PO to avoid busy times such as morning, lunch time and afternoons to exchange their energy vouchers!!! 
Workers should attend when exactly?",6,1005,2.4904204786670294,2
Lunch on them today thank you ☺️,0,618,0.38769517061899256,0
"this girl just asked for a low cal, carb free, flourless, oil free, vegan cake recipe and she’s upset that i’m telling her it sounds like a fantasy?? girl, it’s a *cake*, you can’t remove all the components of a cake and make a cake???",120,133,57.83765544689572,2
I just feel it's disrespectful to eat Amala with spoon,0,450,0.4071272193105944,0
The smoothie man was flirting with me at the gym y’all. I’m officially a bad bitch.,1,3974,0.4898462731074094,0
"i was drunk at lunch with my mom my sister and her boyfriend and my sister's boyfriend said ""my dad was a knight"" and i said ""at medieval times?"" he meant a knight of columbus",9,154,4.69452890432545,2
Your first @ owes you a 6-pack of beer,70,178671,1.1369608326538945,1
