text,likes,impressions,followers,popularity,pop_level
"Matteo Lane: “What is French cooking? ‘We use butter…that is it.’”

Me: *Drinking coffee spit-take.* 

Oh my dear, you are taking your life in your hands.",3.0,286.0,398.0,1.6068576055012667,1
oh woops im late I was eating lunch THEY CAN’T BEAT US #SaveWarriorNun #WarriorNun,0.0,8.0,136.0,0.4708013710859831,0
"i think i might have some ADD, the way i constantly need to be doing 3 things at once, i made myself lunch but then i remembered i needed to say hi to my grandma so i went upstairs then i remembered i had to fold my laundry, my lunch been sitting on the table for an hour+ 😭",4.0,136.0,287.0,2.1170905749177247,2
EVERYDAY this one co worker is so shocked by how small my lunch is and basically interviews abt my eating habits girl give it a RESTTTTTT,0.0,48.0,110.0,0.48415700024526737,0
i also got a magic bullet blender. imma be a smoothie guy until i get bored and lazy again in a few weeks.,8.0,454.0,1604.0,2.635104114331312,2
"since coming back to the US all the food ive eaten has made me feel sick and bloated 🙃 Like, I couldn't eat the salad in the Philippines but omg I feel like ass im joining the U.S feeds us posion conspiracy which lets be real parts of it arent a conspiracy when for example",1.0,43.0,41.0,1.098017314013146,1
bout to make lunch with a smile on my face,4.0,1546.0,288.0,2.115959153710905,2
This smoothie so good 😋,0.0,55.0,719.0,0.359339812961321,0
walked past a cafê and why are they serving a pb&amp;j smoothie,0.0,74.0,1210.0,0.3174686993813527,0
Jo itni mehnat se poori class (girls) ke roll numbers yaad kiye thay ab toh wo bhi bhooltay jaa rhy hain.,11.0,590.0,976.0,4.024040506495751,2
"It’s just me and the kids for a while today. Work is done, I did a little bit of shopping for them. We’re abt to have a late breakfast then off to a trampoline park, late lunch, and hopefully they (really Erielle) will be winding down by kickoff",0.0,65.0,712.0,0.3600821669891853,0
this mango banana smoothie saved my life,0.0,44.0,295.0,0.4216271718324086,0
Pack a meal instead of eating out during your lunch breaks. Avoid the vending machines and eat something delicious.,0.0,3.0,125.0,0.47610169399576346,0
Bring me breakfast and lunch to work a few times out the week,1.0,160.0,3541.0,0.43537540279174725,0
"He’s making a late breakfast early lunch for @ROSASPlNA. 

Claire is out with friends, so he has let Antoni sleep in and rest.",0.0,109.0,631.0,0.369120652842618,0
"What did Real Madrid do today? Pathetic game. Benzema so off his game. Everyone looked clueless. Perfect recipe for disaster.
PS: Early kickoffs suck.
#RealMadrid",1.0,63.0,36.0,1.1162412352916216,1
"Forget the scale!

The only number you should be concerned about in fitness is getting your daily movement in, drinking plenty of water, and eating a well-balanced diet that works for you.",5.0,211.0,615.0,2.226081849278306,2
CREPE SACRIFICE YOUR NUMBER,0.0,3.0,169.0,0.457158532221692,0
Love how I brought lunch for myself on saturdays and all of a sudden we’re doing Saturday lunches again.,0.0,23.0,115.0,0.48135201873736133,0
Baking a cake in the air fryer did not work. #sloppymiddle,7.0,1972.0,9845.0,0.9881475181726695,1
I haven’t been to Golden Corral in yearsssssssssssssss,0.0,21.0,1201.0,0.3181033476717418,0
Smoke runtz before my lunch date at bookers anyone been there in philly yet,0.0,1.0,899.0,0.34195052590993286,0
"I’ve been eating a lot lately. Frckn ate ramen an hour ago, brownies with hot choco after then rn just finished eating oranges and my tummy ain’t satisfied yet? Grabe ano to?? Ito ba yung saying na what u did in the beginning of new year will be your habit for the whole year?🥹🫠",2.0,126.0,904.0,1.0245237468632442,1
"I squatted down by the microwave and felt the weiner slide passionately up my butt. ""oh YES, gay lover,"" I moaned. the weiner pulled out with my poop on it. Dad walked in the kitchen screaming, ""you SAID you'd make hot dogs for lunch for your mom and me. what the HELL, Bob Boy?!""",12.0,403.0,1751.0,3.702915000857786,2
If I gotta buy or cook my own lunch today everybody cut off 💯,0.0,198.0,1682.0,0.28849966269697297,0
Anyone know where I can find a black lunch box in Lusaka? 😬,4.0,225.0,1782.0,1.4161705539099405,1
just had some pounded yam… how tf can ppl compare that excellent dish to the dirty likes of amala what a disgrace,1.0,135.0,148.0,0.9309850349756721,1
Need some comfort food.,0.0,76.0,605.0,0.37221674784775893,0
About to get wine drunk while i cook me up some lunch,1.0,100.0,1502.0,0.5973281098736595,1
I need something to eat after the gym and I’ve been thinking about ramen. would that be smart decision? 😭,1.0,395.0,4610.0,0.38410027440046696,0
"Ngl, ima start packing a lunch everyday. I refuse to spend money like I did last semester at the union",0.0,206.0,682.0,0.3633302703954728,0
i’m trying so hard to not buy a island green smoothie it’ll be the 4th one this week 😵‍💫,2.0,250.0,288.0,1.269575492226543,1
"I gotta cook these kids breakfast, lunch &amp; dinner today 😭😢 why they talk shit to me",0.0,129.0,2322.0,0.258495802486844,0
Comfort foods huhuhu,0.0,43.0,155.0,0.4625912090939586,0
What’s for lunch?,0.0,127.0,1014.0,0.33222178741603,0
"In order to become a disciplined trader, you must be disciplined in other areas of your life. 

Are you not disciplined in the gym?

Are you not disciplined with your diet?

Are you not disciplined enough to read for 30 mins a day?

You must improve discipline in other areas 1st.",80.0,3875.0,14669.0,7.57445574487794,2
I found a really good recipe for a McKenzie's king cake and I'm crying,0.0,30.0,154.0,0.4629976082333142,0
Ngl I want PF changs for lunch today 🤭,1.0,73.0,200.0,0.8930849852751775,1
"Send for lunch 

$alexis17simone 

Findom",0.0,72.0,1704.0,0.287319405777088,0
"I totally forgot how good Thai food is and how much better I feel on Thai food only diet after a week

Idk why is this, it's not like they avoid carbs or seed oils...",73.0,26160.0,79709.0,1.6469520617767124,1
ate lunch like a normal person today and i feel like my stomach is gonna get ruptured,0.0,27.0,86.0,0.4998015230382952,0
"Craving street food and a fun day at a farmer's market right now.

Springtime is gonna be so fucking good to me, lots of fun things are gonna happen!",2.0,86.0,1118.0,0.9724201911475864,1
K and T food is fucking TRASH! Worst Caribbean spot in Baltimore,1.0,213.0,171.0,0.9128375246666298,1
A smoothie from tropical smoothie&gt;,0.0,387.0,2476.0,0.25236691645734394,0
Soup is absolutely just the best thing when you have an ed it’s so filling and low calorie… I can have a can of soup for breakfast and be good and not hungry until dinner time,3.0,103.0,926.0,1.3583312271489953,1
"Tomato sauce is simmering and will be ready for a late lunch.

Smoked Kipper salad is amazing and is aging in the fridge to give the flavors time to blend.

I am a cooking god.🗿",0.0,38.0,2469.0,0.25263799258957303,0
What for lunch?,0.0,234.0,4096.0,0.2035017653043148,0
An honor wait for lunch in Koreatown…pfffft good thing I have two joints and need to buy a scarf somewhere,2.0,192.0,60.0,1.5696521987668037,1
Surviving off of coffee and energy drinks is a red flag,1.0,100.0,378.0,0.8104037918360493,1
I wanna hit the farmers market,1.0,244.0,980.0,0.6700088212376807,1
Hail Lucifer 666 i now have 347 followers on Twitter. I will now do the Luciferan version of the noon liber resh a witchcraft ritual. I will do the ritual laying down. My roommate is at lunch.,1.0,50.0,368.0,0.8140097262861596,1
Diner for Lunch today!,1.0,46.0,5284.0,0.35795956343525287,0
I want a smoothie right tf now!,0.0,36.0,190.0,0.4497826624331929,0
Maybe don’t bring your kids to a brewery.,4.0,245.0,190.0,2.2489133121659646,2
What can I take with pepper soup?,5.0,313.0,479.0,2.333646563965889,2
Prairie Pineapple Whip Treat   (@prairieales)  is now on tap,0.0,42.0,343.0,0.4117031904930382,0
"Perfect weather in freo today, the market was buzzing with energy, oysters and seafood platter for lunch at the harbour, we even managed to visit the shipwreck museum and of course get coffee on the cappuccino strip ♥️",1.0,87.0,239.0,0.8704346944666744,1
I want some Jamaican food tonight,1.0,101.0,99.0,0.9816545988699916,1
"EAT HUFFMANS LUNCH ACE! 

Grant cannot touch you!",0.0,88.0,1634.0,0.2911196048932482,0
"Saturday lunch #VerdeTruck
11AM-230PM
#Pasadena
273 N. Hill Ave., 91106",4.0,4242.0,146606.0,0.06257474298243564,0
"SIX (6) BEST DOCTORS 🥼 IN D WORLD:

-The Sun
-Rest
-Exercise 
-Diet
-Self respect 
-Friends
.
.stick to them at all stages of ur life &amp; enjoy a healthy life",0.0,18.0,162.0,0.45981704782952254,0
KBBQ need me,2.0,584.0,3262.0,0.677069476424613,1
GOOOOOD MORNING EVERYONE I HOPE YOU HAVR AN AMAZING DAY STAY SAFE STAY HYDRATED STAY AMAZI GBSTAY HEALTHY STAY HAPPY STAY COOL STAU FRESH STAY AMAZING STAY COOL STAY POSITIVE DRINK YOUR DAILY WATER DRINK YOUR DAILY SMOOTHIE EAT YOUR DAILY SANDWICHES BREATHE FRESJ AIR ILYALL💜💙,0.0,22.0,1380.0,0.30613062383144224,0
"Soul Food, Goodie Mob",0.0,21.0,91.0,0.49618912889364086,0
I want crabs and Mexican food,0.0,40.0,587.0,0.3744228980959968,0
i love this farmers market !,0.0,74.0,103.0,0.488315658648166,0
"How to change your life in 2023 🏆

1. Remove chemicals from your life by… 
 - eating organic as much as possible 
 - use natural non aluminum deodorant 
 - remove air fresheners and candles, diffuse essential oils instead 
 - use natural cleaning products &amp; detergent",193.0,36213.0,48403.0,6.802400781967766,2
"My question is does pajama day extend to me going to eat lunch when this is over (in Whiteville, not chapel hill)",3.0,192.0,690.0,1.4498131142582904,1
What should I get for lunch comment below,7.0,349.0,1065.0,2.625451719830065,2
You organizing a training starting at 1pm but you don’t think it was necessary to provide lunch for the trainers an know you are worried why after 3hours you aren’t having any response,0.0,83.0,276.0,0.42595494747677826,0
Gonna eat lunch then continue drawing something ~secret~ (it's a character sheet because I like drawing character sheets for characters I'll never use),2.0,30.0,622.0,1.1105420982310032,1
my sisters boyfriend is coming over for lunch,3.0,158.0,197.0,1.7899919577205607,1
I want some soul food,0.0,111.0,735.0,0.3576640840915397,0
"Two movies tonight I’m dying to see 

1) The Invitation ( on prime ) 

2) The NorthMan (on crave ) 

I’m just baking a Wintery Spiced Cake now too  🍰",0.0,18.0,1240.0,0.31537977068695544,0
Lunch in a few at India’s = indulgence time.🤩 #weekendfun,2.0,96.0,787.0,1.0572251210634585,1
"🚨🚨🚨🚨🚨🚨🚨🚨🚨

“Thaddy’s Summer Groove” 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 

The next Big Event is coming this Summer !!! A GIANT size Kick Back Weekend Party at the Cabins in the Mountains 🏔️ Drinks, Food, &amp; Vibes 🤞🏾🍾🥃🍷 Details Coming Soon 

🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨",2.0,633.0,44168.0,0.11409450012839173,0
i want some good ass mexican food😫,0.0,70.0,315.0,0.4173314957176616,0
“Wiping bricks off the same stove we cook soul food” 🔥🔥🔥@WESTSIDEGUNN is da 🐐of that dope talk!!!,1.0,26.0,88.0,0.9966605587850867,1
"Routine:
6:25 am wake up
6:30 am breakfast and take meds
6:35 - 7:30 am check @taylornation13 and ask the groupchats what I missed so I can catch up
7:35 am - 1 pm work and think about midnights
1:00 - 1:30 pm having lunch with my grandparents while wondering",0.0,52.0,352.0,0.4099788165262767,0
"Solo Clear Cups 12 oz., Kirkland Organic Boneless Skinless Chicken Legs &amp; Thighs, Kirkland Mild Cheddar Loaf",0.0,15.0,86.0,0.4998015230382952,0
"I'm eating soooo much food! Good thing it's all imaginary, cuz diet.",0.0,3.0,1171.0,0.32024628558945917,0
"Me: *makes a quesadilla with Joe meat for my lunch*

Culinary School kid: « I guess you could call that a QueJodilla »

Estúpido: « This is the reason why I felt like burning you »",10.0,376.0,145.0,5.134558863135375,2
I had coffee this morning and it completely destroyed my stomach. I think I'll stick to my energy drinks next time,9.0,241.0,594.0,3.735586158905193,2
I been one smoothie making mutha fucka  since I got this magic bullet.,4.0,299.0,624.0,1.8497204272357577,1
Here for the kids but I’m ready to go to the World Food Trucks and be fat 😂,2.0,67.0,50.0,1.6062409694604378,1
About to clean up and get Ari ready for this party then I’m going to lunch 😋,0.0,112.0,2352.0,0.25727398799852014,0
I really enjoyed the people I went to lunch with🥹 what a refreshing group,0.0,46.0,353.0,0.409789575290713,0
Said I was on a budget but I’m on my way to the farmers market 🧍‍♀️,2.0,301.0,1095.0,0.977625089167417,1
Don’t sleep on these local farmers markets! Their fruits and veggies are top notch!,1.0,140.0,413.0,0.7983893836717106,1
my cat just spilled my lunch all over and i already see what kinda day it’s going to be,3.0,335.0,757.0,1.4216242856499524,1
What should I eat for lunch friends,0.0,73.0,949.0,0.3376079499104436,0
mango and strawberry smoothie is hitting so good today,1.0,28.0,128.0,0.9492208548033095,1
"I wanna go to lunch, nobody to go with. My man said he’s tired 😭",0.0,89.0,455.0,0.39252581827295685,0
jumbo tube dairylea dunkers are top top top tier comfort food and i will die on this hill,3.0,149.0,244.0,1.7355682760004219,1
I’m gonna be late for this lunch meet up but I’m stuck in bed still 💀,1.0,60.0,145.0,0.9335561569337045,1
"I want Mediterranean food today. 

but should I order or make it myself",0.0,322.0,2384.0,0.2559858982590067,0
"we all need a little culture, a little time away from bird ass niggas and vultures i tell you what you need to hear and not try to insult you im too old to kid you, i gotta adult you - soul food",0.0,65.0,498.0,0.3862063440914339,0
"Gm findom ✨ Spending the day with My bf, send for our lunch cucks 🤫",5.0,219.0,2845.0,1.4338971653181654,1
i just remembered the cabbage soup recipe!!! im so excited,1.0,65.0,190.0,0.8995653248663859,1
This Real Madrid loss sweet me pass jollof rice and chicken.,1.0,46.0,366.0,0.8147409403185047,1
About to order lunch and finish Ginny &amp; Georgia.,1.0,314.0,980.0,0.6700088212376807,1
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,2.0,171.0,0.4564187623333149,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,3.0,146.0,0.4663466250808535,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,3.0,136.0,0.4708013710859831,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,5.0,278.0,0.42548703888030937,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,2.0,316.0,0.41712308971473255,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,2.0,309.0,0.41859429070017595,0
"It is the happiness that the bee drinks from the flower , on which the bird feeds in its fruit . It is the happiness that the summer brings . Lucretia Peabody Hale, Seven Stormy Sundays",0.0,2.0,246.0,0.43336894233072565,0
freaking out about eating today im so comfortable eating just apples nd lunch is so high cal i wanna die,0.0,42.0,366.0,0.4073704701592524,0
I’m thinking jerk shrimp for lunch I just don’t know what kind of sides,0.0,64.0,591.0,0.3739280204728022,0
I almost sent the Thai food I ordered to my job just now .. boy I would’ve been pissed 😩,0.0,104.0,2867.0,0.23823662958125646,0
My mom told my aunt she drinking a smoothie my aunt talking bout “ qué es smoothie “ 😂😂,1.0,197.0,508.0,0.7696021630306351,1
Decided to treat myself by ordering a chocolate frosty and a chocolate chip cookie to add to my lunch :))),3.0,49.0,203.0,1.7824021482636367,1
Currently taking a lunch shit,1.0,46.0,414.0,0.7980589248016735,1
I make the best ogbono soup🤭,2.0,294.0,562.0,1.1327357719480515,1
Almond butter in a smoothie&gt;&gt;&gt;&gt;&gt;&gt;,12.0,1012.0,4290.0,2.587111703459616,2
"I just want to eat amala with ewedu and ogunfe, then sleep for 12 hours. Ará ń kan mí.",0.0,180.0,6072.0,0.16590915855170243,0
also had the best ramen ever today🍜 amsterdam food is something else,7.0,360.0,80.0,4.035569081453497,2
"Had the most soft life day, rose picking, walking by the sea, ice coffees, having a chauffeur and lunch😩😭❤️",9.0,385.0,335.0,4.132691642302285,2
This nigga eating lunch whiles watchin fresh  and fit 😭,1.0,32.0,118.0,0.9594580875696324,1
"Bought a Studio kit today called ""Cyber Flying Food Truck"" and my brain would like EVERYONE to know that this can be sung to ""Some Enchanted Evening.""

OK, brain, I told everyone, now STOP SINGING IT",0.0,38.0,248.0,0.43284970523754873,0
Bacon and swiss burger for lunch today. #BurgerGate #GoBlue,0.0,47.0,542.0,0.38018540208744717,0
One day nitawekea mdame wagu pepper soup kwa kinembe yake....stay safe,2.0,123.0,22.0,1.782887893092905,1
Today is a chest day. Idc what anyone says I need a little bit of my old comfort foods,1.0,54.0,276.0,0.8519098949535565,1
Fua... I fell asleep in class~. Eating lunch makes me sleepy~.,0.0,23.0,107.0,0.485904401738387,0
Lakeland's own Orange Blossom Pilsner with shrimp and grits. Nothing like an early Florida lunch at the St. Pete pier,0.0,15.0,208.0,0.44405956857496104,0
When you are limiting to 1600 calories a day and you hit 1400 by lunch you know it's about to be a long sad day.,16.0,369.0,4217.0,3.4114526858457856,2
"🍙 low cal food -part 2

edtwt moots thinspo ana diet 3dtwt ricecaketwt",67.0,3215.0,807.0,23.83122601470199,2
"Today marks 7 days in a row of going to the gym every day (sometimes twice) and tracking my diet. I’d say “New year, better* me” is off to a solid start! 💪",55.0,3609.0,34406.0,2.6469901696287605,2
imma need yall to stop talking about these alcoholic frozen drinks til April ok?,8.0,999.0,14894.0,0.8322325856639368,1
What sumn good to sit down &amp; eat for lunch,0.0,132.0,1578.0,0.2942572560334846,0
Playing Quick Recall today at Fleming County. A team 3-0 at lunch; B team 2-1 and likely top bracket.,0.0,82.0,180.0,0.4531908474215854,0
LRT: Hershey's Chocolate World whips ass and right down the street is the Troegs brewery,1.0,63.0,432.0,0.7922220263560691,1
cooks lunch at home,0.0,63.0,2070.0,0.26934556231247303,0
Coco always orders coffee. I swear it's the only thing she drinks.,0.0,9.0,565.0,0.3771940326052811,0
Let me make me a smoothie 🍉 🍓🍑🍇🍌🍍,0.0,38.0,265.0,0.428584409079776,0
I had to make us a lil protein smoothie 😂😂😂 I was on the brink of starvation,0.0,41.0,123.0,0.47711635773738337,0
Need some good ass soul food,2.0,387.0,1365.0,0.9212545358522176,1
Good to see @VintosVault this afternoon for lunch today.,2.0,114.0,661.0,1.0970148666738393,1
I want to eat at food trucks today.,0.0,102.0,231.0,0.4373920073004617,0
"Slept in this morning &amp; woke up to my husband making breakfast for the family. Went to yoga with friends. Came home to the kids eating lunch. Their room cleaned &amp; book case organized. 

Gonna put the toddler down,  eat lunch, then play with the big kid.",6.0,173.0,1224.0,2.2154218395919307,2
Beef and broccoli or general Tso lunch special? Help I’m torn,0.0,580.0,503.0,0.38550086659754634,0
"I followed an American recipe for the first time in my life, and first of all what the fuck is a butter stick and secondly 300 grams of sugar is WAY too much in a cake that only has 120 grams of flour",10.0,397.0,2191.0,2.9039994978933814,2
"Mm..

Baking cookies..

..or goint clothes shopping?",4.0,298.0,5914.0,0.8418274703792878,1
Life is a smoothie in a wine glass with a straw and fruit garnish… cause I’m so extra and I love 🫶🏼 that for me 😂💅🏼🤦🏻‍♀️🍹 #SoulCry #ThisWeightLossJourniIsReal 🤷🏻‍♀️🙏🏼,3.0,96.0,1756.0,1.1383162837806062,1
Serizawa invited me for lunch today so I could properly meet Reigen. I'm not sure why he kept talking about eating rat poison...,0.0,10.0,95.0,0.4934483610077965,0
"A funny thing about being a grown up person in a resort-esque area is that all our parents move here too, and now my mom is getting lunch with a professor friend's mom next week and it's like a whole other generation of cute little professor parents hanging out around town ☺️🤗",9.0,563.0,2919.0,2.3649398118832545,2
Banga soup today 😋😋😋😋😋,1.0,111.0,1295.0,0.6233035355175571,1
Dang. Missed 10:30am Hamburgers. Lunch Burgers just don’t hit the same.,0.0,8.0,174.0,0.4553247942773227,0
I really wanna try African food!!!,1.0,203.0,186.0,0.9022494065616659,1
my girl &amp; i hadn’t been to kbbq in a while when we were regulars but we finally had some late last night,0.0,98.0,347.0,0.41093203514066823,0
"Do you want to know how to stop illegal economic migrants 
Ban halal meat and reverse the decision to allow the opening of mosques and cultural centres, let’s see if you can open a Christian church or cultural in any Islamic country",55.0,914.0,972.0,18.79752399376109,2
The applause Kevin McCarthy received late last night was the same applause I gave as a youth leader in our church business sessions when we finally would break for lunch.,5.0,660.0,3036.0,1.3960678313193624,1
"Prep for Sunday lunch for friends…leg lamb marinading in garlic &amp; rosemary , pots peeled, cauliflower pre-roasted, carrots sorted..dessert made..(not me )😅 I was only allowed near the roasties..🤣..guessing I will qualify for washing up..🙃
I get to cook the steak tonight!👨‍🍳👨‍🍳",7.0,101.0,118.0,3.8378323502785294,2
Not me slicing the skin off my finger the day I'm supposed to get Nigerian food for the first time in like 6 months smh. I refuse to eat with a fork and eating left handed is rude.,2.0,132.0,260.0,1.289437242299176,1
"11 am: bartender has spilled 2 gallons of coffee, long time server spilled 7 drinks on a guy, and another server choked for a solid 30 seconds before I walked in and saw her 🙃 what is HAPPENING TODAY.",4.0,168.0,253.0,2.157841021522961,2
🐢: It’s a bento made with plenty of seafood that I received from the president of the Marine Life Club. I’ve been trying my hand at being a chef recently….♪,0.0,10.0,126.0,0.47560057831218894,0
lunch omad: pills and rice cake!!!,2.0,36.0,55.0,1.5870162729912507,1
"Schools,are reopening,if you have the means,please take lunch packs with you.If you can afford to,and hand over to schools,where less privileged children go.Times are hard,some dont get to eat anything decent,in months,if at all.may Allah, sustain us all.Aameen.",4.0,48.0,94.0,2.4706094906558467,2
Top 5 worst beer trends of 2022.    1. Milkshake iPAS. 2. Smoothie Sours 3. Pastry stouts. 4. Pumpkin beers.  4. Octoberfests. @GooseIsland @HopButcher @PhaseThreeBrew @RevBrewChicago  follow for more,1.0,40.0,39.0,1.104985270673479,1
If you’re at kbbq and you’re working the grill you’re at a shit kbbq spot.,2.0,482.0,643.0,1.1031773067912813,1
"Diet rules I follow:

1. No snacking after meals
2. Eat 90% nutrient dense foods
3. 10% of foods come from ""fun"" sources
4. Eat 1g of protein per lb of bodyweight
5. Drink water over soda pop and fruit juices

My goal with my diet is to be flexible yet still responsible.",132.0,20629.0,5148.0,24.134389616877634,2
Let’s see if Chi will allow me to buy him lunch 🙃.,0.0,28.0,268.0,0.4278576486555117,0
I put too much honey in my smoothie… it’s over,20.0,244.0,388.0,8.472221002710253,2
"Diet culture took such a toll on my extended family that it’s almost all the women of my generation or above can talk about when we get together. No, I will not keep you accountable to your goal of not eating carbs in 2023, because I think that is stupid.",1.0,85.0,147.0,0.9318362381463782,1
"In addition to healthy eating goals, we should all set healthy info consumption goals as well.

The info you feed your brain determines what you think about. In a very real way, you become your information diet.

Healthier info, healthier person.",10.0,2372.0,6628.0,1.7361841724149456,1
"Another bad at the office for Lisburn Distillery as they lost 3-0 on the road to Limavady.

Attention now turns to another away game on Tuesday evening against Dollingstown.

The picture gallery and match report from today will follow. 
 
#COYW",2.0,919.0,5573.0,0.5218169501172649,1
Mexican food &amp; beer go together.,2.0,38.0,163.0,1.3782912841361044,1
"In the Lou today for some family time, brewery hopping, Putt Shack, and Armory fun. But first, Mizzou BBall and then Chiefs later! Gonna be a great day! #MIZ #ChiefsKingdom",3.0,108.0,187.0,1.8031464383007063,1
Farmers market shopping,0.0,49.0,938.0,0.3385477349002499,0
Anyone knows of any restaurants in #Jamaica where I can get actual saltfish in the ackee (and not just the bare ackee) whenever I order a saltfish and ackee meal? It's a travesty 😱,1.0,40.0,141.0,0.9370685173913343,1
Dr. G always buying me &amp; Jackie lunch on our working weekends. Love that for us. 😭❤️,0.0,175.0,1206.0,0.3177503039323092,0
"I have had a much-needed 'ignore the real world' day doing #FamilyHistory research.

I've missed breakfast and lunch though and only had one little bottle of water to drink so need to go get some food and drink more.

Have gone through 2 playlists on Alexa too lol",97.0,8069.0,24660.0,6.121662672800416,2
Let’s fly to Paris for lunch ✈️,2.0,792.0,7567.0,0.4377543304584488,0
😭 💔 @ronzonipasta #Pastina was the first solid food my mom fed me. Towards the end of her life it was the only food she would let me feed her. It was there as comfort food all along the way. Not just a pasta but part of the Italian-American culture. I hope it comes back soon!,1.0,113.0,118.0,0.9594580875696324,1
Why is it not acceptable to be able to have lunch alone? I work in retail and around people all day for my job. I don’t get paid for my breaks and people keep making comments because I go find a quiet office to sit in for my breaks 😂🙄,3.0,138.0,499.0,1.5442591514766206,1
Having some yummy soup for lunch!,9.0,129.0,1285.0,3.123201229442358,2
My lunch buddy really didn’t come today 😠,1.0,49.0,118.0,0.9594580875696324,1
Pay attention when your girlfriend introduces you to her friends.. it's the small one who'll pressurize her to ask you for money to buy lunch😂,550.0,23957.0,67810.0,14.237938974666672,2
"The reason that me, a guy with abs, can regularly enjoy things like ice cream is because for the last 8 years &amp; counting I've consistently lifted weights 3-5x/wk, eaten a high protein diet &amp; have been participating in a sport/active hobby 3-5x/wk

My default actions are in order",31.0,4111.0,13084.0,3.2507662175857197,2
"You are being poisoned by the commercialized food you eat, then you are poisoned by the chemicals from Big Pharma...Eat Organic, Eat Fresh, and Buy from local producers...",1.0,23.0,28567.0,0.11064933944109903,0
I want some Mexican food.,0.0,83.0,707.0,0.36061594030897226,0
"Someone just pitched me for a business opportunity + romantic request, all at once. 

The business is a business they own outside of the day job they had when I met them.  They suggested we do lunch. Kept telling me my skin looked “flawless.” Very DC.",2.0,94.0,1243.0,0.9455192469874446,1
Am you so nice gimme a chocolate smoothie blended again,0.0,176.0,510.0,0.38452273689659844,0
"edtwt do you think it is wrong to tell people (e.g. waiters, baristas, etc.) that you are diabetic in order to make sure you get the sugar free version of what you want (e.g. diet coke, sugar free syrups, etc.)",6.0,562.0,478.0,2.723612317046547,2
I'm having lunch,0.0,17.0,444.0,0.3942212357945036,0
"Lunch with my mama, then I’m back in my bubble 🫧 chilling for the rest of the day.",2.0,83.0,625.0,1.109478013223711,1
It’s not too late for you to send me my lunch money for today,0.0,103.0,2479.0,0.2522509523044534,0
"Want to live a longer healthier life? 

Alongside walking, lifting and getting adequate sleep eating a healthy diet rich in minimally processed whole foods should be high on your list of priorities.

Doing so will add years to you life, and life to your years.",1.0,76.0,203.0,0.8912010741318184,1
i wanna be a Mexican food. that’s all.,2.0,225.0,283.0,1.272991069923692,1
I cooked today at home and the whole family decided to drink garri even the dog🙆‍♀️🙆‍♀️😥,26.0,800.0,4326.0,5.3513590480833955,2
"Pairing: Minseok/Yixing #xiulay 
AU: farmer's market
Trope or tag: power outage + 🦼
Sentence: It was just a bad dream.",0.0,178.0,129.0,0.474121256655912,0
no reason why the smoothie spot should be closed on a Saturday,0.0,195.0,496.0,0.38649015395603054,0
I think I’m gonna have cucumber for lunch… or just a bit of banana milk with bread 😀,0.0,42.0,260.0,0.4298124140997253,0
"LUNCH STATS: Here are today's 9 NHL matchups and their season O/U records.

NYR(17-22-1)🧊/NJ(16-21-2)🧊
CAR(15-23-1)🧊/CBJ(19-18)
SEA(15-19-3)/OTT(13-22-3)🧊
DET(16-19-2)/TOR(16-21-2)🧊

TO BE CONTINUED... #TDO 
@elio82 @turk2112 @betthepucks @emptybetters @mattmurley19",3.0,1648.0,2608.0,0.9895236006286726,1
Im making chicken and noodles today…comfort food&gt;&gt;&gt;&gt;&gt;,2.0,243.0,3256.0,0.6776076367463251,1
Kiddo joining us on a road trip for our nephew’s Eagle Scout Court of Honor. She’s old enough to buy her own fancy coffee drinks but young enough to still want to play My Cows in the car. 🚗☕️🐮,3.0,298.0,569.0,1.5067353250391327,1
I’m sitting here taking my precious time in the grocery store and almost forgot I got a brunch/lunch date,0.0,92.0,576.0,0.37579786217174443,0
"What are your go-to comfort foods?

I wanna try something new",6.0,185.0,95.0,3.4541385270545755,2
WEEKLY FOOD TRUCKS COME BACK ON MY BIRTHDAY,0.0,94.0,868.0,0.3447383962311711,0
Picky eaters missing out on amazing food because they want to have the diet of a 4 year old,28.0,893.0,394.0,11.669595105010481,2
Today I might go and hit the Farmers Market🍊,0.0,87.0,423.0,0.39755725800125885,0
