text,likes,impressions,followers,like_pop,like_pop_level,impr_pop,impr_pop_level
I work in a shopping center…and these sales just bullied me into to shopping on my lunch break. I got a pair of boots that were originally $60 for $14 🥹,1.0,59.0,181.0,0.9055048977172175,1,0.5961307324558253,1
"Anxiety is for the birds, man. Just waiting for lunch and I’m like do I have to throw up or have a panic attack or both",0.0,87.0,878.0,0.3542668874434383,0,0.5326094994630567,1
El Paso Mexican food the goat frfr,2.0,440.0,3581.0,0.7185651427724741,1,1.3188764761511742,1
Im about to make a wine smoothie lets see how this goes,1.0,170.0,971.0,0.6942789376398474,1,0.9944929010077078,1
Switching up my diet &amp; trying to be more active. I swear an unhealthy lifestyle can affect more than just weight gain. It fucks with your reproductive system like crazy.,3.0,200.0,1221.0,1.3212618916132064,1,1.0617954520227117,1
2023 is my year of waking up early to make my lunch &amp; not buy lunch 😎✌🏽 Keleraaaaaaaaaa !,19.0,375.0,365.0,8.22127895132833,2,3.0672346631367295,2
"Some dude, who isn't even a cook, has just quit from work. He's been spotty about showing up and now gave his notice. Then asks me to switch him a lunch shift for one of his dinners. 

Yeah dude, Naw. Naw naw",5.0,198.0,636.0,2.256722893597109,2,1.3566181738011425,1
pizza for breakfast (lunch and dinner),5.0,212.0,174.0,2.730469412122173,2,2.138640369240303,2
What sounds good for lunch? 🤔🤔🤔,0.0,60.0,1340.0,0.3232331266266902,0,0.30919571987188904,0
"Na God talk say make garri be among food we dey consume, many students for don die. 😂💔",2.0,69.0,827.0,1.0752929325918696,1,0.4335499491394231,0
Not me crying in a cafe watching 3 girlfriends welcome in friend who is bringing her baby to lunch to meet them for the first time. What a beautiful moment in time to witness. I can only pray I have that love &amp; support when the time comes..,0.0,48.0,89.0,0.4952807423389947,0,0.5864987655815479,1
My granny bought me lunch 😩. Cuz she knew I aint wanna cook before work 🙏🏽😫,0.0,168.0,5121.0,0.20624831165439964,0,0.399438572946495,0
"With several schools openly paying players, the NCAA has decided to throw the book at Jim Harbaugh and the University of Michigan for allegedly buying a recruit a cheeseburger for lunch.",1.0,121.0,772.0,0.7263121808489625,1,0.7754797294590923,1
"Haven't played animal crossing yet today bc I was about to grab my switch and I thought ""Nugget would like to watch me play this so i should wait"" so now I'm waiting for lunch and nap to be over 💀",1.0,130.0,853.0,0.7125671115322937,1,0.8017840776059392,1
Sea food or soul food I’m at an impasse,0.0,988.0,4003.0,0.22922739889674665,0,2.755505511760176,2
I’ve been refreshing my email every 15 minutes for a week to see if I got back in to Tower Grove Farmers Market.,0.0,127.0,961.0,0.347879548224363,0,0.7475228242047076,1
Josie gets “recess” three times a day at her new school and can eat her lunch wherever she wants,6.0,250.0,461.0,2.776906802142987,2,1.9050185999079232,1
📍 Distillery,0.0,139.0,2677.0,0.26582282983968364,0,0.4984015092671502,0
Anyone else read a recipe where it says ‘use one clove of garlic’ and immediately change that to half a bulb of garlic?! For a fish to feed four one clove of garlic is pitiful 🤣,12.0,773.0,1299.0,4.233012078887348,2,3.9783723700190836,2
"For my lunch today, I made a pasta that’s sauce is somehow congealed and oily at the same time.
So I guess I’m eating take out.",0.0,34.0,431.0,0.40088154114266594,0,0.2713411448780679,0
guess i’m a kombucha girlie now hehe,1.0,37.0,230.0,0.8772611937455899,1,0.3538305525279683,0
quick! do i go to the gym rn after i just ate a fuck ton of food at breakfast that for sure wasn’t on my diet,0.0,95.0,642.0,0.37550318248904035,0,0.6522984108103153,1
"One thing you can't trust with German food is the spicy scale.
No matter what level it says it is: it's NOT spicy. 

Unless it's imported. Or you're eating in a genuine restaurant of likely any other cuisine.",3.0,41.0,183.0,1.808418722754184,1,0.416067507765636,0
"finna sit here for another hour, than I think I’m going to Ruth Chris for lunch!🥰",0.0,747.0,17327.0,0.10169413017811647,0,0.681024077650878,1
A Bloody Mary is an acceptable lunch.,5.0,141.0,101.0,2.925282687862531,2,1.6444100609902723,1
"I haven’t been to brunch , lunch or dinner.. I need some new friends 🙄",0.0,65.0,200.0,0.4468703605646984,0,0.6383985690712338,1
Finally had my Vietnamese food. 🥰,1.0,101.0,1826.0,0.5971438638578173,1,0.44604044860869535,0
Took my Man some lunch ❤️,2.0,358.0,473.0,1.1852834877641198,1,2.70242592903949,2
lunch with the dukes💕,0.0,66.0,422.0,0.40218521253355294,0,0.5228547612748794,1
Late Lunch 🥗 🍕🍗,0.0,32.0,478.0,0.3944354693286285,0,0.2475749813236461,0
I have a hour lunch and this shit feels like it goes by so fastt,4.0,124.0,404.0,2.0243379536561177,2,0.9887181203733321,1
I got taco bell today for lunch and before i even took my first bite I had to empty my bowels in the bathroom. Its like my stomach could sense what was coming,0.0,78.0,133.0,0.47099552316002224,0,0.8514347490397202,1
"My girl : come on babe let’s go to heroes I wanna take you on a lunch date 
Me : okay babe let’s go 
* Us walking out and I hand her the car keys  *
My girl : 😳 what? 
Me : come on homegirl you’re taking me out the fuck Ima get the full experience I ain’t driving 😂",1.0,105.0,252.0,0.8664635372784383,1,0.9623456406703438,1
got an impossible whopper for lunch and i feel like jerma now,1.0,54.0,786.0,0.7238571240392684,1,0.3472604784885599,0
"Life Insurance involves a healthy diet, watching your weight, doing moderate exercise, not smoking nor drinking to excess. The policies that are sold as ""Life Insurance"" only help the people you love go on after your dead, sometimes because you neglected real Life Insurance.",2.0,124.0,3989.0,0.6886574671672,1,0.3490577508726323,0
Note to self: two glasses of wine at lunch is one too many. 🥴,13.0,260.0,507.0,5.470157467935961,2,1.9210498090385448,1
lunch break ; 3 grams in my wood 🍃,2.0,70.0,410.0,1.2118858780479487,1,0.5590459325410753,1
getting KBBQ + Hot Pot today (^○^),15.0,1559.0,15336.0,1.7704821571197893,1,1.5765097161643835,1
got a strawberry mango banana smoothie🙂,1.0,15.0,34.0,1.1166144680595222,1,0.2489326708130276,0
Im craving Halal food,1.0,73.0,279.0,0.8543873674963036,1,0.6528609782714658,1
"⠀⠀⠀
a  freshly  brewed  cup  of  coffee  waiting  on  @EternalFact's  desk.

paperwork  has  been  sorted,  dry  cleaning  picked  up.

a  handwritten  note  reads: 

𝘥𝘳𝘪𝘯𝘬𝘴?  𝘵𝘰𝘯𝘪𝘨𝘩𝘵, 8'𝘰 𝘤𝘭𝘰𝘤𝘬.  𝘯𝘦𝘸  𝘱𝘭𝘢𝘤𝘦  𝘣𝘺  𝘵𝘩𝘦  𝘱𝘭𝘢𝘴𝘴?
⠀⠀⠀",1.0,38.0,112.0,0.9625813706127193,1,0.43962043378404925,0
"He goes out to lunch, and he knows just by looking at the menu exactly what Dream would have ordered.",0.0,21.0,459.0,0.3969722184715598,0,0.1672049322401359,0
I want to crochet my ramen and eat it like that 🍜 🧶,10.0,238.0,4194.0,2.4738515903884526,2,0.6460158090493145,1
should i do my homework or go out to happy hour lunch with the girls while you do my homework?,27.0,1622.0,598.0,10.64406281973369,2,11.30313117863853,2
my mom asked if i wanted lunch/breakfast idk it was 12 i just woke up and i denied it 🧘‍♀️,3.0,149.0,190.0,1.7995699885677103,1,1.4710831280570085,1
Sitting in a Chinese restaurant with two inconsiderate hispanic dudes at the next table blasting their spanish videos and music from their phones at full volume without any consideration for anyone else in the room! So much for a quiet lunch...,1.0,44.0,2121.0,0.5720722432449824,1,0.18212970031777143,0
out to lunch with my baby having a good day,0.0,72.0,1384.0,0.32073744847870084,0,0.36463124360972005,0
"If you want to lose fat, start a diet. 

If you want to lose fat sustainably, change your habits.",28.0,3041.0,17778.0,2.896129525012547,2,2.7089084032290662,2
Sir @reedhastings i have a plan of a PLATFORM TO LUNCH FOR @netflix which help them with new casts and help to earn more money please give me one chance to elaborate my plan please this will work 100% sure,1.0,14.0,5.0,1.434712115326839,1,0.4652963787319377,0
"I am going to start a coffee shop/Mexican food cafe called Beans and More Beans. And before anyone asks: Yes, all the seating will be toilets.",1.0,1.0,4.0,1.4774043972119932,1,0.06888808310351033,0
I've been gaining a new appreciation for Vietnamese food,0.0,109.0,152.0,0.46306541313885846,0,1.1447034365081485,1
I think I want PF Changs for lunch,1.0,6760.0,1036.0,0.684936971247145,1,38.2952135697537,2
"However, for thou to respond instantly to depart for the yakisoba stands...",0.0,3.0,565.0,0.38381551692436255,0,0.028400938750331072,0
"Mad I didn’t plan a lunch date with kick  for today 😞 
@ionDareLuvEm",1.0,202.0,620.0,0.7555805443720273,1,1.396234294740695,1
"Where in Lekki can I satisfy my shaki craving this night? Soft, succulent shaki in spicy whatever be sauce or pepper soup.",0.0,22.0,593.0,0.38069024514587646,0,0.16064181780250741,0
It’s not always easy but always find the money to treat yourself when you get paid. Even if it’s just lunch. We work so hard and the feeling or working to live isn’t a good one😩,0.0,67.0,407.0,0.4044133005433092,0,0.5366387167250224,1
I got two months to meet my goal weight for my 31st. That’ll be my big reveal 😅 here’s to starting two a days and somewhat of a diet lol,0.0,100.0,368.0,0.4105667625260442,0,0.8218874300956966,1
whats good from tropical smoothie cafe?,0.0,179.0,5589.0,0.19807624714361954,0,0.40027773305353925,0
Im about to just take Janessa and go to kbbq by ourselves because these hoes be negative ass hell 🙄,0.0,114.0,525.0,0.38851269559773544,0,0.8367910306958579,1
Roasted Brussels Sprouts for lunch....,0.0,8.0,99.0,0.48876392990149786,0,0.10476849269715408,0
I want sushi for lunch 😁,1.0,31.0,47.0,1.0722314242471533,1,0.4543486987439594,0
"Got a wrap from chick fil a for lunch today send $12 losers. 

Findom Femdom Paypig Finsub",3.0,210.0,293.0,1.6971110264039075,1,1.8357259821137397,1
"edtwt | anatwt
eating two 20cal vitamin c gummies for lunch is a vibe lol",3.0,204.0,12.0,2.5544347917408583,2,4.458767470649913,2
a man who drinks black coffee is a man for me and i can’t really elaborate any further on this,3.0,99.0,431.0,1.6035261645706638,1,0.7752604139373368,1
Wish I was having lunch at the domain instead of working,3.0,477.0,1249.0,1.3144104101610588,1,2.5000752674845113,2
So it’s steak potatoes and broccoli for lunch 😵‍💫😊🎉,0.0,85.0,2398.0,0.27548336607630336,0,0.3257041675312106,0
Who neeeds lunch when you have acetaminophen,7.0,169.0,406.0,3.2365152057624287,2,1.3426140857187954,1
At a brewery and suddenly I have the urge to talk about micro plastics and bike home,0.0,193.0,397.0,0.4059393264504832,0,1.5427459519640143,1
i need more memes to draw crepe and strawberry in,27.0,1430.0,1512.0,8.78669693785101,2,6.860337322649596,2
I should’ve went to Ichiban for lunch I’m hungry.,0.0,51.0,843.0,0.35710328587852314,0,0.3197125705034711,0
"Clean house, clean room and bathroom and cooked lunch/dinner already ♥️",0.0,12.0,137.0,0.46923132802643613,0,0.1390265106606574,0
Idk what I want for lunch😩,0.0,154.0,520.0,0.3891208459832763,0,1.1314140524050482,1
"Lunch time, then SoP. Such a good game that I will work to get my own copy on the Xbox.",4.0,97.0,283.0,2.1317337552112097,2,0.8611083957392118,1
"Currently feel and look sexy. Lost 3lbs this week
Weight Watchers works!",1.0,42.0,257.0,0.8641367854402194,1,0.3882486344687739,0
Smoothie king take 30 minutes to give u one lil smoothie every time,0.0,38.0,247.0,0.4344175578213693,0,0.3560520482518792,0
Self day today. Treating myself out for lunch and then going to a couple of stores.🥰🥰🥰,0.0,31.0,263.0,0.43070063841595124,0,0.2870657926424301,0
kungfutea cook your tapioca fully challenge,1.0,14.0,43.0,1.084197218851962,1,0.21830196234586216,0
Went countertop shopping with my beautiful future wife. She then helped me craft a parlay at lunch. Don’t compare yourself to me. We were never even playing the same game.,23.0,2431.0,393.0,9.757423125141516,2,19.399999219185148,2
"I'm trying to eat healthier so I got this app that tracks my meals. Whenever I don't log what I eat it sends a notification like ""Uh Oh! You didn't log your lunch today!"" and it's like ""YEAH I KNOW CUZ I ATE A PIECE OF BREAD WITH JELLY ON IT FOR THE THIRD DAY IN A ROW!""",3.0,207.0,479.0,1.577217500331594,1,1.5594238649790195,1
"Thawing out some nice lil cuts of pork ; tenderloin ribeye cut. The recipe ? Honey / Garlic  .
Super simple, easy ingredients . Quick to prepare.

All excited and it's only 2:30...",2.0,316.0,3081.0,0.7597215346548765,1,1.0394151475116156,1
Instead of stopping for fast food I packed a lunch bag. I feel so disciplined,0.0,58.0,992.0,0.3456044441606483,0,0.34017157843714607,0
Lunch with my sisters was great🫶🏾🫶🏾 love them real bad!!,0.0,89.0,765.0,0.3637765232647319,0,0.5740177776808294,1
Tropical Smoothie done got a breakfast sandwich. Once they get a nice lil selection of breakfast sandwiches it’s going be a wrap. Just take my money!,0.0,101.0,697.0,0.370053362034619,0,0.6730973224839122,1
"Just wiped out in the gravel-filled and puddle-heavy farmer’s market and went down HARD behind a guy in a Tesla who came out and looked at me, then promptly said nothing. Seriously, people are such trash",3.0,248.0,3310.0,0.9869189464892318,1,0.7818108446126835,1
"226g ground bison (44g protein) + 3 eggs for lunch, bison absolutely delicious",4.0,3488.0,529.0,1.9401484426294244,1,25.32387993390797,2
Alabama is taking Kentucky’s lunch money right now. Sheesh.,3.0,399.0,2358.0,1.1077748437863646,1,1.5290002715844933,1
"something that always bothered me was gabi telling ppl she didn't have to take her thyroid meds anymore bc she ""healed"" her thyroid. 1. i doubt she ever healed it w the crash dieting and eating gluten and constant drinking 2. you can't just stop taking your meds-",22.0,2340.0,221.0,10.142668685757442,2,22.037754950246786,2
"Lunch on a sub..I say yes and all you others better send while I’m enjoying food 

Femdom Findom cashslave paypig Dom sub kink whalesub",1.0,81.0,30.0,1.1344132358701957,1,1.3233837935471477,1
Just went to KK and picked me up lunch and dinner,0.0,121.0,1231.0,0.3297002829532422,0,0.6421768481331607,1
I can’t quite explain it but I hate farmer’s markets … the vibe of the crowd it just irks me … pretentiousness is what it is,0.0,61.0,3605.0,0.2389072273525896,0,0.18464623238851116,0
my homie gave me some real good advice today at lunch 🥲,0.0,56.0,184.0,0.4517834772618985,0,0.5638404073076639,1
Mom is watching Leo for the night and the wife and I are heading out for a sushi lunch and then to Wrightsville beach for the day/night. Let’s have a damn day 😇,9.0,666.0,3096.0,2.5280129820268193,2,2.180686017004692,2
"It's almost time for lunch. I've brought your share as well! We've got tomatoes, sausages, fried eggs... Say what? I don't seem like the type? H—Hey now, don't you look down on me. M—Making a nice-looking meal was no problem at all!",0.0,14.0,246.0,0.43465749019134814,0,0.13709758718452705,0
You can hide #veggies in your kid's #smoothies that they would never eat on their own!,0.0,28.0,1873.0,0.2964717733796041,0,0.12519598478785124,0
I had way too much tequila last night . I need to go get some ginger ale &amp; a smoothie .,0.0,39.0,406.0,0.4045644007203036,0,0.31590919663971656,0
What yall eating for lunch? I’m currently on my sush wave🍣🍣🍣,0.0,99.0,1309.0,0.32502974793310035,0,0.5122417394972135,1
Gettin out of the crib for a lil bit and then out to lunch me sittin at home is exhaustin and it’s miserable to me all I wanna do is go out have fun with my friends my sisters my brothers but I know they busy but one day we will hang out💙💙💙🖤🖤🖤,1.0,11.0,40.0,1.0940496697834934,1,0.1782245479419674,0
My lunch just fell all over the floor. If this isn’t a perfect representation of how my days been idk what is,0.0,52.0,561.0,0.3842724574852475,0,0.377214941950762,0
"So far I’ve had the most cravings for nic on my lunch break at work 
Day 5 haha it feels like it’s been forever",1.0,27.0,328.0,0.8350422894126465,1,0.23576791076273185,0
No matter how big of breakfast/lunch/snack/ dinner I make Zaylynn she constantly still want a snack in between all of that like your stomach not full 😂,0.0,51.0,651.0,0.37458602018522424,0,0.35160195024695284,0
We wonder if any #influencers like #schnitzel and want to wear our #brand,2.0,52.0,26.0,1.7328524368843092,1,0.892855018580863,1
Eating a salad for lunch so I have less guilt when I eat bread and cheese later while watching session 4,6.0,261.0,290.0,2.9742397928593913,2,2.2861563039842427,2
Baby I was supposed to leave for the farmer’s market hours ago and I am rolling on the damn flooo laughing at Justin Whitehead.,1.0,41.0,96.0,0.9812807310385722,1,0.492862688322569,0
Kaelee packing my lunch has gotta be the sweetest fucking thing ever. Instantly 10x better mood.,4.0,138.0,221.0,2.2049279751646615,2,1.3085211183615137,1
apparently theres a digimon tournament at my work today so on top of regular lunch customers every 60 year old man and 13 year old boy wants a burger i hate my job i fucking hate my job i am covered in burns,5.0,170.0,175.0,2.728441300016401,2,1.714318879380484,1
An 1hr lunch may not be long oh but bitch IMA LEAVE LOL,0.0,76.0,1045.0,0.341839840489261,0,0.43458335231371537,0
Ordered birria tacos for lunch. First time eating them I’m not excited.,0.0,96.0,784.0,0.3621028513789206,0,0.6130263238490079,1
"My diet is unlimited, except for coffee, sugar and salt. I can have an occasional weak coffee. My stomach can handle that. Might be able to handle more but why push it. Salt because of high blood pressure. Sugar I don't need.",0.0,5.0,664.0,0.37327932792062524,0,0.04028670876891223,0
"Footy Update - Serie A

I don't want to press my luck and have no official play here but do like the odds on a few lines

Tempted to stack🥞 this for some lunch money...err beer money 🍻

🇮🇹Inter 1H ML +106
🇮🇹Inter -1 -107 (full game)

#GambingTwitter",3.0,614.0,2044.0,1.1566677775968794,1,2.5380609438348003,2
gonna make tofu with rice and broccoli for dinner so imma search for good and low cal recipes 🤭,0.0,63.0,1491.0,0.31491505178974627,0,0.3088456706516868,0
"I’m still at lunch, and thinking this may well be the best way to go forward as a lifestyle. (Or not)",10.0,1774.0,5853.0,2.131490909608109,2,3.8202064610750175,2
First time having a smoothie bowl and this joint bomb as shit,0.0,32.0,501.0,0.3914779715781695,0,0.2438370578957912,0
I’d get Jollof rice but my fave spot and dem portion size too teef,0.0,46.0,1013.0,0.34409452484414615,0,0.2686802663670197,0
There’s a new eatery beside the gym. I can smell smokey Jollof rice while I do my sets 😭,0.0,114.0,1833.0,0.2982564579422055,0,0.5019202206889373,1
Soul food just...the best. Bread pudding for dessert brings a tear to the eye.,0.0,2.0,359.0,0.41206946957394675,0,0.024594454167409484,0
"Man how do I keep getting into these situations??

I've wandered into a Karen gang War while going to lunch",3.0,77.0,121.0,1.906582848358999,1,0.8616898090926765,1
i really want to treat myself to a nice lunch by the waterfront but i keep forgetting i live in a rainy city 😭,0.0,43.0,803.0,0.3604611697580255,0,0.2755803405006622,0
"Went to Vienna do Castelo. Purchased chorizo, cheesebuns, coconut buns, custard donuts, and pasteis de nata. The chorizo won't last by the evening. I've already eaten half of it.",2.0,154.0,1011.0,1.032711814492835,1,0.8867896102125473,1
I just had the worst mango smoothie from panera,2.0,95.0,28.0,1.7165816308484065,1,1.5814845181179966,1
I’ve been losing weight by eating mostly plain baked potatoes and tomatoes with cottage cheese. Later this year I’ll publish my book - The Septuagenarian Diet.,7.0,330.0,3485.0,1.9361394643959438,1,1.0068110452111378,1
"My mom's birthday is tomorrow, so I'm baking her a cake (and a late birthday cake for me), and taking it to her tomorrow morning, along with some really good coffee.",13.0,209.0,566.0,5.3718238536907155,2,1.4901593984650914,1
"I smell the scent of rice mixed with ketchup and mayo but this is unironically one of my weird comfort foods from my childhood

Why I smell it right now I have no idea but now I want some

As an Asian I am giving you full offence to take permission in this",2.0,163.0,581.0,1.1460428949926427,1,1.15346930590595,1
I’m making bitter leaf soup tonight.,0.0,362.0,2649.0,0.2667533885440349,0,1.3000702394477899,1
"Off to McDonald's for lunch.  Oddly, I haven't eaten there in a long time.  Happy Saturday, everybody!",0.0,29.0,388.0,0.4073421997969784,0,0.24024581322371963,0
Jared got me a moco loco and musubi for lunch happy gurlllllll ☺️,0.0,125.0,314.0,0.42013961861049076,0,1.0745452193606078,1
"And with a LOT of WTFs about celery juice, this is backlog zero for Maintenance Phase (@MaintenancePod), a podcast about junk science in health&amp;wellness and dieting that will make you yell at your podcatcher a lot, by @yrfatfriend and @RottenInDenmark.
Go listen. It good.",1.0,44.0,151.0,0.9269126293666468,1,0.4691026974697038,0
blessed afternoon today. rhino and fondue showing up for some patio peanuts.,3.0,167.0,531.0,1.5511573589401553,1,1.2178555998248124,1
"One thing I love about Ray Peat teachings of health is the ease of getting started

You don’t need expensive supplements, biohacks or even the organic Whole Foods açaí superfoods mixes

Pasteurized milk, orange juice, coffee, and carrots, for example. Anyone can afford to try it",9.0,1433.0,6452.0,1.8472112285151876,1,2.8770794808956124,2
Dieting is sooooo hard. Like why am I mad bc I can’t have a cookie?!,3.0,188.0,814.0,1.4380991100009282,1,1.177661930141976,1
"There are three people (including myself) wearing sports related hats at this brewery in Alabama. 

All three are Vols hats. 🍊",194.0,6256.0,1821.0,58.26558169623634,2,27.39930371852484,2
Having thirty minutes for a lunch break just don’t sit right with me cause you blink and that mf over,4.0,398.0,1326.0,1.6202024158851978,1,2.0320409690325034,2
They in the kitchen making smoothies and all I can think about is the mess ima have to clean up once I’m up and moving,0.0,213.0,1337.0,0.3234055809555672,0,1.085817398451144,1
This Twitter thing where everyone is leaving is making me feel isolated. It’s taking me back to middle school where everyone leaves the table that I choose to sit. Remember that middle school lunch analogy I mean about Twitter and the popular kids? It feels opposite now. Sorry…,5.0,995.0,511.0,2.3413686130698204,2,7.31206881939756,2
also I need a lunch date,0.0,73.0,1079.0,0.3395022324884341,0,0.4121269247574708,0
let me take myself out to lunch.,0.0,40.0,220.0,0.44125304506577767,0,0.38644551823718937,0
"I went out and on my way I dropped a chat for my babe telling her, I want to eat something different. I want the Eba and Egusi vibe, she said no problem. She'll get stuff on her way coming. After 3 Harrrs, my babe never show, the hunger was beginning to take a different turn.",2.0,68.0,408.0,1.2127875840712214,1,0.5441186316761226,1
I drink liquor for breakfast n lunch then eat dinner bitch I’m stressing,0.0,20.0,195.0,0.44836201788357977,0,0.2045182682062745,0
I think its so funny that the farmers market be packed like the club lol,0.0,82.0,1686.0,0.3050905977178952,0,0.3776203553338174,0
This girl wants to go to Golden Corral and idk why,0.0,49.0,190.0,0.4498924971419276,0,0.4903610426856695,0
i love my lil trips to the farmers market on saturdays,0.0,318.0,398.0,0.4057852007139798,0,2.5348286146027266,2
"I see these before after weight reduction pics and think about it. Next day skip sugar, eat home made lunch and skip tea in the office. All good, drive back home. Balraj fries mini masal vadai at 6.30pm and battle lost! Surrender! Have it and take same oath from next day! 
#Soru",0.0,75.0,372.0,0.4099094907327068,0,0.6164397308712763,1
"Lunch on who 
•ittybittyvic22",0.0,32.0,687.0,0.3710176101374923,0,0.21890127482010252,0
"How do you expect me to be everybody’s cup of tea ☕️ when I’m not tea at all myself,I’m actually a smoothie okurr 
Y’all be having a real one all the way fkd up 🙈",6.0,347.0,4274.0,1.5619543323848328,1,0.9290550617029785,1
I only get my model weights from organic server farms.,124.0,17255.0,90039.0,3.26365637948698,2,3.43480747166826,2
Have you ever ordered your lunch from door dash with so much certainty that it wasn’t going to come that you just start cooking anyways? Ya.,0.0,46.0,263.0,0.43070063841595124,0,0.42162788294356923,0
I wanna have lunch at the diner Jerry’nem be at on Seinfeld 🤔,0.0,28.0,794.0,0.3612349139309058,0,0.1824058536930495,0
Going to euro mart to get lunch,4.0,180.0,142.0,2.3355037078032126,2,1.9175660150113527,1
pov: you’ve been watching The Great British Baking Show for two days straight 👩‍🍳🧁🤔,19.0,8008.0,304330.0,0.16474384479381096,0,0.4845148621731914,0
Delicious lunch at Brewer's Coffee and Custard at 79th and Morgan. They make sandwiches and soup too. :),2.0,170.0,1344.0,0.9690109531955008,1,0.8655952991382428,1
Idk what I want for lunch,0.0,66.0,443.0,0.3991798412247125,0,0.5149661594407542,1
I got the Bella hadid smoothie I feel so skinny,0.0,172.0,91.0,0.493915102713252,0,2.0586973483960382,2
"they fuckin made corn bread while im dieting
its fuckin over man",1.0,48.0,210.0,0.8879908663334758,1,0.4677408681127074,0
that mcdonald’s i got for lunch was straight trash and i’m still hungry,1.0,218.0,1865.0,0.5936525694003609,1,0.9475018481909315,1
The only “guilt-free” recipe I’m interested in is a Molotov cocktail,0.0,45.0,398.0,0.4057852007139798,0,0.3655238754599543,0
I want a good ass lunch today cuz Ion see no sleep in my near future 😢,0.0,161.0,1263.0,0.3277572686309215,0,0.8431479849467234,1
organic food grade bentonite clay masks &amp; epsom salt soaks are where it’s at.,1.0,47.0,230.0,0.8772611937455899,1,0.4469438558248021,0
I wanted to join a brewery running group but literally no one is answering my questions lol,0.0,92.0,399.0,0.40563141812498277,0,0.7384255772322019,1
Can’t wait to see @sincerelyraquel for our lunch date 💝😘,2.0,540.0,313.0,1.2609922625538728,1,4.617997104173224,2
i want some jollof rice,0.0,94.0,506.0,0.3908504120177663,0,0.6996840970329984,1
I’ve been watching lunch box tiktoks and I just wanna know what are peoples grocery bills bc some of these lunch boxes look like what I would eat across a week - and also you must still make supper?? My lunch box at school was a slice of bread and plastic cheese ??,23.0,2147.0,9352.0,3.627696917723462,2,3.253243763488251,2
The abc diet is stupid and I didn’t bother with it and you shouldn’t feel bad if you didn’t either. I’m 7 pounds down without it.,22.0,551.0,432.0,9.216977762265937,2,4.276335732190812,2
also i went to box lunch and they still had ONE kate bishop pin left so i could replace mine !!!!!,0.0,30.0,379.0,0.4087743797064291,0,0.25002994580429994,0
"my pregnant coworker was craving this spot for lunch so thought I’d indulge her. this shit was absolutely awful. 

seeing her devour it and enjoy it was kind of worth it I guess???",4.0,253.0,272.0,2.143519174673551,2,2.257085940543373,2
"Does any one have a recipe for sour cream dip that has NO onions, onion powder or onion soup mix in it. I've tried googling it but all it gives me is dips with onions. Also no mayo, that stuff is nasty. 🤢😂
#Cooking",0.0,589.0,1125.0,0.3364288118529677,0,3.228583710417093,2
"I love how u losers send money just bc. Keep it up. I deserve all the $$ u worked hard for. 

$mariahh2214 keep sending especially for my lunch today 

•findom•paypig•payup•cashslave",21.0,1045.0,2949.0,5.658126952045457,2,3.5201314026689157,2
"Lurkers fee- $5 

$hellmosh 

Don’t make me start blocking. Give me your lunch money. 👊

• Findom femdom paypig finsub sissy whalesub FinD humanatm beta cuck RTslave •",2.0,75.0,163.0,1.3767994643610857,1,0.7764265426908709,1
Mail lady on my route gave me 20 dollars and told me go get myself some lunch 😊,0.0,850.0,2690.0,0.2653935629757598,0,3.0211751853769777,2
"Gotta get back to work now, Lunch break is over. Replies will come when I have extra time.",5.0,120.0,372.0,2.459456944396241,2,0.9814369399397953,1
My homie invited me to lunch and has been talking to somebody else at the bar the entire time lmao. I’m not paying for SHIT.,0.0,107.0,3386.0,0.24465662010225686,0,0.33440997433535863,0
"GRWM videos be making me feel like shit man can y’all stop 
you can’t convince me that you wake up in your nice pj and make your stupid matcha WHILE reading a book and act like Jesus is the one recording you",1.0,88.0,13.0,1.2638174073508717,1,1.881155733074372,1
Go on a diet you fat bitch,0.0,3.0,107.0,0.4840480552535159,0,0.04562945132976268,0
"most dis-eases get manifested due to energetic blockages rather than physical things like diet &amp; exercise. energy, the unseen world aways connected to what is physical. sometimes all it takes is recalibrating your energy for a chronic dis-ease to completely disappear.",873.0,59261.0,31782.0,56.192483595128174,2,31.462877088980473,2
"Gym time this morning, chicken stir fry for lunch, now it's nap time. I'm on the sumo wrestler exercise plan.",0.0,17.0,83.0,0.4995902090174061,0,0.21942505996504785,0
Smoothie time #warriornun #savewarriornun THEY CAN’T BEAT US,0.0,20.0,224.0,0.4401903179439788,0,0.19696193325551759,0
"Favor is a scam, HELL NO IM NOT PAYING $45 dollars for tropical smoothie 🧍‍♀️🧍‍♀️🧍‍♀️",0.0,119.0,959.0,0.34802828472563857,0,0.7013890603196928,1
"Took my 92 y/o grandmother a #Baconator double for lunch today. She was happy to see me and my dog, but she LIT UP when I told her what I brought her. She wrecked it! @Wendys",0.0,30.0,109.0,0.4829287443935606,0,0.35192469968178136,0
I honestly thought the pounded yam thing was just bants oops,0.0,341.0,2506.0,0.27163829610109674,0,1.2638921118407676,1
My Guy wey ball him girlfriend for December don de drink garri for January. I no know how I wan take hide this jollof rice and chicken now .,2.0,117.0,874.0,1.063759468851823,1,0.7154505989523993,1
y’all how do the cafe car on a train work? cause all i ate today is a banana and it’s giving lunch time 🧍🏽‍♀️,1.0,33.0,430.0,0.8020504198177808,1,0.26378005761282375,0
took my little brother to lunch. damien’s uncie reesie😂😂,0.0,74.0,578.0,0.3823488553519356,0,0.5284307820318297,1
